group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=128,btree map,50,,,972832.0,ns,76644
size=128,btree map,50,,,1931104.0,ns,153288
size=128,btree map,50,,,2902042.0,ns,229932
size=128,btree map,50,,,3908737.0,ns,306576
size=128,btree map,50,,,4834758.0,ns,383220
size=128,btree map,50,,,5804625.0,ns,459864
size=128,btree map,50,,,6762898.0,ns,536508
size=128,btree map,50,,,7749283.0,ns,613152
size=128,btree map,50,,,8706711.0,ns,689796
size=128,btree map,50,,,9673732.0,ns,766440
size=128,btree map,50,,,10638585.0,ns,843084
size=128,btree map,50,,,11603858.0,ns,919728
size=128,btree map,50,,,12571054.0,ns,996372
size=128,btree map,50,,,13556669.0,ns,1073016
size=128,btree map,50,,,14496500.0,ns,1149660
size=128,btree map,50,,,15485923.0,ns,1226304
size=128,btree map,50,,,16429829.0,ns,1302948
size=128,btree map,50,,,17414955.0,ns,1379592
size=128,btree map,50,,,18377937.0,ns,1456236
size=128,btree map,50,,,19236016.0,ns,1532880
size=128,btree map,50,,,19851693.0,ns,1609524
size=128,btree map,50,,,20816379.0,ns,1686168
size=128,btree map,50,,,21740708.0,ns,1762812
size=128,btree map,50,,,22731007.0,ns,1839456
size=128,btree map,50,,,23766723.0,ns,1916100
size=128,btree map,50,,,24610667.0,ns,1992744
size=128,btree map,50,,,25561934.0,ns,2069388
size=128,btree map,50,,,26456115.0,ns,2146032
size=128,btree map,50,,,27397567.0,ns,2222676
size=128,btree map,50,,,28545038.0,ns,2299320
size=128,btree map,50,,,30102236.0,ns,2375964
size=128,btree map,50,,,30950116.0,ns,2452608
size=128,btree map,50,,,31926216.0,ns,2529252
size=128,btree map,50,,,32970697.0,ns,2605896
size=128,btree map,50,,,33864412.0,ns,2682540
size=128,btree map,50,,,34815474.0,ns,2759184
size=128,btree map,50,,,35787520.0,ns,2835828
size=128,btree map,50,,,36765093.0,ns,2912472
size=128,btree map,50,,,36941288.0,ns,2989116
size=128,btree map,50,,,37835339.0,ns,3065760
size=128,btree map,50,,,38768014.0,ns,3142404
size=128,btree map,50,,,39764637.0,ns,3219048
size=128,btree map,50,,,40871672.0,ns,3295692
size=128,btree map,50,,,41493681.0,ns,3372336
size=128,btree map,50,,,43266217.0,ns,3448980
size=128,btree map,50,,,44489375.0,ns,3525624
size=128,btree map,50,,,45466539.0,ns,3602268
size=128,btree map,50,,,45985751.0,ns,3678912
size=128,btree map,50,,,46338448.0,ns,3755556
size=128,btree map,50,,,47302595.0,ns,3832200
size=128,btree map,50,,,48194033.0,ns,3908844
size=128,btree map,50,,,49195828.0,ns,3985488
size=128,btree map,50,,,50118967.0,ns,4062132
size=128,btree map,50,,,51112880.0,ns,4138776
size=128,btree map,50,,,52056680.0,ns,4215420
size=128,btree map,50,,,52839780.0,ns,4292064
size=128,btree map,50,,,53879302.0,ns,4368708
size=128,btree map,50,,,54900700.0,ns,4445352
size=128,btree map,50,,,56159448.0,ns,4521996
size=128,btree map,50,,,58097734.0,ns,4598640
size=128,btree map,50,,,60171065.0,ns,4675284
size=128,btree map,50,,,61977763.0,ns,4751928
size=128,btree map,50,,,61856580.0,ns,4828572
size=128,btree map,50,,,61930089.0,ns,4905216
size=128,btree map,50,,,62940445.0,ns,4981860
size=128,btree map,50,,,63887174.0,ns,5058504
size=128,btree map,50,,,64806701.0,ns,5135148
size=128,btree map,50,,,65785514.0,ns,5211792
size=128,btree map,50,,,66757836.0,ns,5288436
size=128,btree map,50,,,68126833.0,ns,5365080
size=128,btree map,50,,,68690946.0,ns,5441724
size=128,btree map,50,,,68848507.0,ns,5518368
size=128,btree map,50,,,69032782.0,ns,5595012
size=128,btree map,50,,,69961601.0,ns,5671656
size=128,btree map,50,,,70899752.0,ns,5748300
size=128,btree map,50,,,71904203.0,ns,5824944
size=128,btree map,50,,,72888410.0,ns,5901588
size=128,btree map,50,,,73965387.0,ns,5978232
size=128,btree map,50,,,74742970.0,ns,6054876
size=128,btree map,50,,,76893639.0,ns,6131520
size=128,btree map,50,,,78347802.0,ns,6208164
size=128,btree map,50,,,77805397.0,ns,6284808
size=128,btree map,50,,,86094620.0,ns,6361452
size=128,btree map,50,,,83153270.0,ns,6438096
size=128,btree map,50,,,82296726.0,ns,6514740
size=128,btree map,50,,,83177445.0,ns,6591384
size=128,btree map,50,,,84158970.0,ns,6668028
size=128,btree map,50,,,83659679.0,ns,6744672
size=128,btree map,50,,,84139701.0,ns,6821316
size=128,btree map,50,,,85274228.0,ns,6897960
size=128,btree map,50,,,85957622.0,ns,6974604
size=128,btree map,50,,,88094615.0,ns,7051248
size=128,btree map,50,,,89952221.0,ns,7127892
size=128,btree map,50,,,89177107.0,ns,7204536
size=128,btree map,50,,,89969560.0,ns,7281180
size=128,btree map,50,,,91266426.0,ns,7357824
size=128,btree map,50,,,92155339.0,ns,7434468
size=128,btree map,50,,,94784731.0,ns,7511112
size=128,btree map,50,,,95760738.0,ns,7587756
size=128,btree map,50,,,94938919.0,ns,7664400
