group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=8,btree map,15,,,977566.0,ns,79869
size=8,btree map,15,,,1890243.0,ns,159738
size=8,btree map,15,,,2871752.0,ns,239607
size=8,btree map,15,,,3857175.0,ns,319476
size=8,btree map,15,,,4811405.0,ns,399345
size=8,btree map,15,,,5969407.0,ns,479214
size=8,btree map,15,,,6883704.0,ns,559083
size=8,btree map,15,,,7723701.0,ns,638952
size=8,btree map,15,,,8709857.0,ns,718821
size=8,btree map,15,,,9671271.0,ns,798690
size=8,btree map,15,,,10595616.0,ns,878559
size=8,btree map,15,,,11548529.0,ns,958428
size=8,btree map,15,,,12513247.0,ns,1038297
size=8,btree map,15,,,13475278.0,ns,1118166
size=8,btree map,15,,,14436546.0,ns,1198035
size=8,btree map,15,,,15404572.0,ns,1277904
size=8,btree map,15,,,16365588.0,ns,1357773
size=8,btree map,15,,,17267622.0,ns,1437642
size=8,btree map,15,,,18290343.0,ns,1517511
size=8,btree map,15,,,19251365.0,ns,1597380
size=8,btree map,15,,,20210383.0,ns,1677249
size=8,btree map,15,,,21184970.0,ns,1757118
size=8,btree map,15,,,22165215.0,ns,1836987
size=8,btree map,15,,,23065166.0,ns,1916856
size=8,btree map,15,,,23772792.0,ns,1996725
size=8,btree map,15,,,24337135.0,ns,2076594
size=8,btree map,15,,,25283304.0,ns,2156463
size=8,btree map,15,,,26199653.0,ns,2236332
size=8,btree map,15,,,27133044.0,ns,2316201
size=8,btree map,15,,,28568122.0,ns,2396070
size=8,btree map,15,,,29619678.0,ns,2475939
size=8,btree map,15,,,30800887.0,ns,2555808
size=8,btree map,15,,,31862608.0,ns,2635677
size=8,btree map,15,,,32865923.0,ns,2715546
size=8,btree map,15,,,33709351.0,ns,2795415
size=8,btree map,15,,,34688743.0,ns,2875284
size=8,btree map,15,,,35546332.0,ns,2955153
size=8,btree map,15,,,35556799.0,ns,3035022
size=8,btree map,15,,,36501828.0,ns,3114891
size=8,btree map,15,,,37393694.0,ns,3194760
size=8,btree map,15,,,38639926.0,ns,3274629
size=8,btree map,15,,,39282895.0,ns,3354498
size=8,btree map,15,,,41199955.0,ns,3434367
size=8,btree map,15,,,42364323.0,ns,3514236
size=8,btree map,15,,,43337799.0,ns,3594105
size=8,btree map,15,,,44263799.0,ns,3673974
size=8,btree map,15,,,45270634.0,ns,3753843
size=8,btree map,15,,,45833228.0,ns,3833712
size=8,btree map,15,,,45889786.0,ns,3913581
size=8,btree map,15,,,46703331.0,ns,3993450
size=8,btree map,15,,,48188057.0,ns,4073319
size=8,btree map,15,,,50172776.0,ns,4153188
size=8,btree map,15,,,51068742.0,ns,4233057
size=8,btree map,15,,,51972997.0,ns,4312926
size=8,btree map,15,,,53060804.0,ns,4392795
size=8,btree map,15,,,53899422.0,ns,4472664
size=8,btree map,15,,,54885315.0,ns,4552533
size=8,btree map,15,,,55848215.0,ns,4632402
size=8,btree map,15,,,55406256.0,ns,4712271
size=8,btree map,15,,,56153742.0,ns,4792140
size=8,btree map,15,,,57130340.0,ns,4872009
size=8,btree map,15,,,58048213.0,ns,4951878
size=8,btree map,15,,,59653359.0,ns,5031747
size=8,btree map,15,,,61701504.0,ns,5111616
size=8,btree map,15,,,62478455.0,ns,5191485
size=8,btree map,15,,,63560954.0,ns,5271354
size=8,btree map,15,,,63722056.0,ns,5351223
size=8,btree map,15,,,63640914.0,ns,5431092
size=8,btree map,15,,,64588810.0,ns,5510961
size=8,btree map,15,,,65485159.0,ns,5590830
size=8,btree map,15,,,66922715.0,ns,5670699
size=8,btree map,15,,,69469163.0,ns,5750568
size=8,btree map,15,,,70292191.0,ns,5830437
size=8,btree map,15,,,70906562.0,ns,5910306
size=8,btree map,15,,,70205717.0,ns,5990175
size=8,btree map,15,,,71486869.0,ns,6070044
size=8,btree map,15,,,73944742.0,ns,6149913
size=8,btree map,15,,,74992897.0,ns,6229782
size=8,btree map,15,,,76120807.0,ns,6309651
size=8,btree map,15,,,76358072.0,ns,6389520
size=8,btree map,15,,,75822170.0,ns,6469389
size=8,btree map,15,,,76742596.0,ns,6549258
size=8,btree map,15,,,79519113.0,ns,6629127
size=8,btree map,15,,,80878083.0,ns,6708996
size=8,btree map,15,,,82017344.0,ns,6788865
size=8,btree map,15,,,82091158.0,ns,6868734
size=8,btree map,15,,,81448635.0,ns,6948603
size=8,btree map,15,,,82420681.0,ns,7028472
size=8,btree map,15,,,83781468.0,ns,7108341
size=8,btree map,15,,,86757219.0,ns,7188210
size=8,btree map,15,,,87701361.0,ns,7268079
size=8,btree map,15,,,86831597.0,ns,7347948
size=8,btree map,15,,,87241648.0,ns,7427817
size=8,btree map,15,,,88033156.0,ns,7507686
size=8,btree map,15,,,90401350.0,ns,7587555
size=8,btree map,15,,,92456726.0,ns,7667424
size=8,btree map,15,,,91601696.0,ns,7747293
size=8,btree map,15,,,92106397.0,ns,7827162
size=8,btree map,15,,,95381517.0,ns,7907031
size=8,btree map,15,,,96541387.0,ns,7986900
