group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=8,simd16 map,15,,,955176.0,ns,171828
size=8,simd16 map,15,,,1941042.0,ns,343656
size=8,simd16 map,15,,,3042762.0,ns,515484
size=8,simd16 map,15,,,3837114.0,ns,687312
size=8,simd16 map,15,,,4965664.0,ns,859140
size=8,simd16 map,15,,,5919277.0,ns,1030968
size=8,simd16 map,15,,,6707640.0,ns,1202796
size=8,simd16 map,15,,,7723298.0,ns,1374624
size=8,simd16 map,15,,,8612753.0,ns,1546452
size=8,simd16 map,15,,,9571887.0,ns,1718280
size=8,simd16 map,15,,,10527048.0,ns,1890108
size=8,simd16 map,15,,,11487224.0,ns,2061936
size=8,simd16 map,15,,,12442580.0,ns,2233764
size=8,simd16 map,15,,,13397392.0,ns,2405592
size=8,simd16 map,15,,,14402521.0,ns,2577420
size=8,simd16 map,15,,,15274882.0,ns,2749248
size=8,simd16 map,15,,,16272986.0,ns,2921076
size=8,simd16 map,15,,,17232383.0,ns,3092904
size=8,simd16 map,15,,,18131271.0,ns,3264732
size=8,simd16 map,15,,,19208076.0,ns,3436560
size=8,simd16 map,15,,,20149970.0,ns,3608388
size=8,simd16 map,15,,,21090819.0,ns,3780216
size=8,simd16 map,15,,,21784030.0,ns,3952044
size=8,simd16 map,15,,,22446908.0,ns,4123872
size=8,simd16 map,15,,,23415182.0,ns,4295700
size=8,simd16 map,15,,,24571823.0,ns,4467528
size=8,simd16 map,15,,,25232578.0,ns,4639356
size=8,simd16 map,15,,,26444993.0,ns,4811184
size=8,simd16 map,15,,,27166219.0,ns,4983012
size=8,simd16 map,15,,,28112581.0,ns,5154840
size=8,simd16 map,15,,,29172888.0,ns,5326668
size=8,simd16 map,15,,,30687477.0,ns,5498496
size=8,simd16 map,15,,,31606322.0,ns,5670324
size=8,simd16 map,15,,,32420872.0,ns,5842152
size=8,simd16 map,15,,,33506450.0,ns,6013980
size=8,simd16 map,15,,,34468718.0,ns,6185808
size=8,simd16 map,15,,,35377578.0,ns,6357636
size=8,simd16 map,15,,,35720655.0,ns,6529464
size=8,simd16 map,15,,,36288668.0,ns,6701292
size=8,simd16 map,15,,,37289150.0,ns,6873120
size=8,simd16 map,15,,,38688117.0,ns,7044948
size=8,simd16 map,15,,,40024452.0,ns,7216776
size=8,simd16 map,15,,,41172036.0,ns,7388604
size=8,simd16 map,15,,,42134719.0,ns,7560432
size=8,simd16 map,15,,,43189927.0,ns,7732260
size=8,simd16 map,15,,,44187614.0,ns,7904088
size=8,simd16 map,15,,,45022417.0,ns,8075916
size=8,simd16 map,15,,,44974359.0,ns,8247744
size=8,simd16 map,15,,,45894046.0,ns,8419572
size=8,simd16 map,15,,,47533911.0,ns,8591400
size=8,simd16 map,15,,,48837912.0,ns,8763228
size=8,simd16 map,15,,,49781001.0,ns,8935056
size=8,simd16 map,15,,,50776399.0,ns,9106884
size=8,simd16 map,15,,,51585034.0,ns,9278712
size=8,simd16 map,15,,,52670870.0,ns,9450540
size=8,simd16 map,15,,,53609091.0,ns,9622368
size=8,simd16 map,15,,,53760681.0,ns,9794196
size=8,simd16 map,15,,,54290560.0,ns,9966024
size=8,simd16 map,15,,,56394696.0,ns,10137852
size=8,simd16 map,15,,,57474398.0,ns,10309680
size=8,simd16 map,15,,,58327926.0,ns,10481508
size=8,simd16 map,15,,,59463985.0,ns,10653336
size=8,simd16 map,15,,,60191581.0,ns,10825164
size=8,simd16 map,15,,,61331450.0,ns,10996992
size=8,simd16 map,15,,,62534573.0,ns,11168820
size=8,simd16 map,15,,,64238154.0,ns,11340648
size=8,simd16 map,15,,,64072786.0,ns,11512476
size=8,simd16 map,15,,,64876761.0,ns,11684304
size=8,simd16 map,15,,,64216011.0,ns,11856132
size=8,simd16 map,15,,,65427358.0,ns,12027960
size=8,simd16 map,15,,,67033054.0,ns,12199788
size=8,simd16 map,15,,,68865804.0,ns,12371616
size=8,simd16 map,15,,,69878065.0,ns,12543444
size=8,simd16 map,15,,,70773330.0,ns,12715272
size=8,simd16 map,15,,,70509726.0,ns,12887100
size=8,simd16 map,15,,,71148783.0,ns,13058928
size=8,simd16 map,15,,,72517543.0,ns,13230756
size=8,simd16 map,15,,,74412663.0,ns,13402584
size=8,simd16 map,15,,,76162615.0,ns,13574412
size=8,simd16 map,15,,,76521430.0,ns,13746240
size=8,simd16 map,15,,,76343358.0,ns,13918068
size=8,simd16 map,15,,,76972542.0,ns,14089896
size=8,simd16 map,15,,,79005976.0,ns,14261724
size=8,simd16 map,15,,,80271543.0,ns,14433552
size=8,simd16 map,15,,,81250290.0,ns,14605380
size=8,simd16 map,15,,,82176298.0,ns,14777208
size=8,simd16 map,15,,,83140740.0,ns,14949036
size=8,simd16 map,15,,,82651487.0,ns,15120864
size=8,simd16 map,15,,,83166856.0,ns,15292692
size=8,simd16 map,15,,,84709957.0,ns,15464520
size=8,simd16 map,15,,,87115701.0,ns,15636348
size=8,simd16 map,15,,,87929092.0,ns,15808176
size=8,simd16 map,15,,,88899216.0,ns,15980004
size=8,simd16 map,15,,,88567852.0,ns,16151832
size=8,simd16 map,15,,,88947497.0,ns,16323660
size=8,simd16 map,15,,,90375373.0,ns,16495488
size=8,simd16 map,15,,,92851229.0,ns,16667316
size=8,simd16 map,15,,,93528718.0,ns,16839144
size=8,simd16 map,15,,,94608584.0,ns,17010972
size=8,simd16 map,15,,,95635266.0,ns,17182800
