group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=64,binary map,5,,,956904.0,ns,214316
size=64,binary map,5,,,1888594.0,ns,428632
size=64,binary map,5,,,2846628.0,ns,642948
size=64,binary map,5,,,3821843.0,ns,857264
size=64,binary map,5,,,4988504.0,ns,1071580
size=64,binary map,5,,,5811746.0,ns,1285896
size=64,binary map,5,,,6816348.0,ns,1500212
size=64,binary map,5,,,8022816.0,ns,1714528
size=64,binary map,5,,,9156401.0,ns,1928844
size=64,binary map,5,,,10169790.0,ns,2143160
size=64,binary map,5,,,10490229.0,ns,2357476
size=64,binary map,5,,,11472955.0,ns,2571792
size=64,binary map,5,,,12507167.0,ns,2786108
size=64,binary map,5,,,13598783.0,ns,3000424
size=64,binary map,5,,,14389083.0,ns,3214740
size=64,binary map,5,,,15138614.0,ns,3429056
size=64,binary map,5,,,16693910.0,ns,3643372
size=64,binary map,5,,,17427680.0,ns,3857688
size=64,binary map,5,,,18728328.0,ns,4072004
size=64,binary map,5,,,19730713.0,ns,4286320
size=64,binary map,5,,,20107535.0,ns,4500636
size=64,binary map,5,,,21556362.0,ns,4714952
size=64,binary map,5,,,22214277.0,ns,4929268
size=64,binary map,5,,,22799880.0,ns,5143584
size=64,binary map,5,,,24565754.0,ns,5357900
size=64,binary map,5,,,25732747.0,ns,5572216
size=64,binary map,5,,,26780093.0,ns,5786532
size=64,binary map,5,,,27472859.0,ns,6000848
size=64,binary map,5,,,27910929.0,ns,6215164
size=64,binary map,5,,,29690992.0,ns,6429480
size=64,binary map,5,,,30768294.0,ns,6643796
size=64,binary map,5,,,31729955.0,ns,6858112
size=64,binary map,5,,,31409871.0,ns,7072428
size=64,binary map,5,,,32550709.0,ns,7286744
size=64,binary map,5,,,33836584.0,ns,7501060
size=64,binary map,5,,,35223378.0,ns,7715376
size=64,binary map,5,,,37030149.0,ns,7929692
size=64,binary map,5,,,36840233.0,ns,8144008
size=64,binary map,5,,,37597497.0,ns,8358324
size=64,binary map,5,,,37826731.0,ns,8572640
size=64,binary map,5,,,39448226.0,ns,8786956
size=64,binary map,5,,,41078850.0,ns,9001272
size=64,binary map,5,,,41498847.0,ns,9215588
size=64,binary map,5,,,42574962.0,ns,9429904
size=64,binary map,5,,,42087966.0,ns,9644220
size=64,binary map,5,,,43335251.0,ns,9858536
size=64,binary map,5,,,44190913.0,ns,10072852
size=64,binary map,5,,,45782424.0,ns,10287168
size=64,binary map,5,,,48002551.0,ns,10501484
size=64,binary map,5,,,48535802.0,ns,10715800
size=64,binary map,5,,,48874473.0,ns,10930116
size=64,binary map,5,,,49279978.0,ns,11144432
size=64,binary map,5,,,51121996.0,ns,11358748
size=64,binary map,5,,,51046303.0,ns,11573064
size=64,binary map,5,,,51812870.0,ns,11787380
size=64,binary map,5,,,53430672.0,ns,12001696
size=64,binary map,5,,,54376517.0,ns,12216012
size=64,binary map,5,,,55557941.0,ns,12430328
size=64,binary map,5,,,56732024.0,ns,12644644
size=64,binary map,5,,,58483879.0,ns,12858960
size=64,binary map,5,,,59405001.0,ns,13073276
size=64,binary map,5,,,59006453.0,ns,13287592
size=64,binary map,5,,,59754791.0,ns,13501908
size=64,binary map,5,,,60200520.0,ns,13716224
size=64,binary map,5,,,64176843.0,ns,13930540
size=64,binary map,5,,,64074836.0,ns,14144856
size=64,binary map,5,,,65824468.0,ns,14359172
size=64,binary map,5,,,65597693.0,ns,14573488
size=64,binary map,5,,,67430441.0,ns,14787804
size=64,binary map,5,,,67350096.0,ns,15002120
size=64,binary map,5,,,70328543.0,ns,15216436
size=64,binary map,5,,,69544863.0,ns,15430752
size=64,binary map,5,,,67514067.0,ns,15645068
size=64,binary map,5,,,70371884.0,ns,15859384
size=64,binary map,5,,,71742608.0,ns,16073700
size=64,binary map,5,,,71547590.0,ns,16288016
size=64,binary map,5,,,71302229.0,ns,16502332
size=64,binary map,5,,,74799547.0,ns,16716648
size=64,binary map,5,,,74623454.0,ns,16930964
size=64,binary map,5,,,74825044.0,ns,17145280
size=64,binary map,5,,,77502967.0,ns,17359596
size=64,binary map,5,,,76016211.0,ns,17573912
size=64,binary map,5,,,79338983.0,ns,17788228
size=64,binary map,5,,,78664565.0,ns,18002544
size=64,binary map,5,,,79742988.0,ns,18216860
size=64,binary map,5,,,79619712.0,ns,18431176
size=64,binary map,5,,,80505852.0,ns,18645492
size=64,binary map,5,,,82152668.0,ns,18859808
size=64,binary map,5,,,82448992.0,ns,19074124
size=64,binary map,5,,,83613483.0,ns,19288440
size=64,binary map,5,,,83370030.0,ns,19502756
size=64,binary map,5,,,86392755.0,ns,19717072
size=64,binary map,5,,,86983234.0,ns,19931388
size=64,binary map,5,,,87144257.0,ns,20145704
size=64,binary map,5,,,90524308.0,ns,20360020
size=64,binary map,5,,,88269521.0,ns,20574336
size=64,binary map,5,,,90215736.0,ns,20788652
size=64,binary map,5,,,91822353.0,ns,21002968
size=64,binary map,5,,,91088788.0,ns,21217284
size=64,binary map,5,,,93554781.0,ns,21431600
