group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=128,simd16 map,50,,,972516.0,ns,109436
size=128,simd16 map,50,,,1939957.0,ns,218872
size=128,simd16 map,50,,,2922479.0,ns,328308
size=128,simd16 map,50,,,3884780.0,ns,437744
size=128,simd16 map,50,,,4879397.0,ns,547180
size=128,simd16 map,50,,,5840083.0,ns,656616
size=128,simd16 map,50,,,6789341.0,ns,766052
size=128,simd16 map,50,,,7782432.0,ns,875488
size=128,simd16 map,50,,,8739817.0,ns,984924
size=128,simd16 map,50,,,9714908.0,ns,1094360
size=128,simd16 map,50,,,10677555.0,ns,1203796
size=128,simd16 map,50,,,11657908.0,ns,1313232
size=128,simd16 map,50,,,12632885.0,ns,1422668
size=128,simd16 map,50,,,13600676.0,ns,1532104
size=128,simd16 map,50,,,14577520.0,ns,1641540
size=128,simd16 map,50,,,15556222.0,ns,1750976
size=128,simd16 map,50,,,16518104.0,ns,1860412
size=128,simd16 map,50,,,17441775.0,ns,1969848
size=128,simd16 map,50,,,18355020.0,ns,2079284
size=128,simd16 map,50,,,19381263.0,ns,2188720
size=128,simd16 map,50,,,20417741.0,ns,2298156
size=128,simd16 map,50,,,21392961.0,ns,2407592
size=128,simd16 map,50,,,22363450.0,ns,2517028
size=128,simd16 map,50,,,23295383.0,ns,2626464
size=128,simd16 map,50,,,24317053.0,ns,2735900
size=128,simd16 map,50,,,26130015.0,ns,2845336
size=128,simd16 map,50,,,36042914.0,ns,2954772
size=128,simd16 map,50,,,27303720.0,ns,3064208
size=128,simd16 map,50,,,28206798.0,ns,3173644
size=128,simd16 map,50,,,29945191.0,ns,3283080
size=128,simd16 map,50,,,30121164.0,ns,3392516
size=128,simd16 map,50,,,31186807.0,ns,3501952
size=128,simd16 map,50,,,32079872.0,ns,3611388
size=128,simd16 map,50,,,33023668.0,ns,3720824
size=128,simd16 map,50,,,34095865.0,ns,3830260
size=128,simd16 map,50,,,34991346.0,ns,3939696
size=128,simd16 map,50,,,35823992.0,ns,4049132
size=128,simd16 map,50,,,36954668.0,ns,4158568
size=128,simd16 map,50,,,37942869.0,ns,4268004
size=128,simd16 map,50,,,39596573.0,ns,4377440
size=128,simd16 map,50,,,39811033.0,ns,4486876
size=128,simd16 map,50,,,40777905.0,ns,4596312
size=128,simd16 map,50,,,41834589.0,ns,4705748
size=128,simd16 map,50,,,42776441.0,ns,4815184
size=128,simd16 map,50,,,43736882.0,ns,4924620
size=128,simd16 map,50,,,44630959.0,ns,5034056
size=128,simd16 map,50,,,45653387.0,ns,5143492
size=128,simd16 map,50,,,46626086.0,ns,5252928
size=128,simd16 map,50,,,47576704.0,ns,5362364
size=128,simd16 map,50,,,48561511.0,ns,5471800
size=128,simd16 map,50,,,48745205.0,ns,5581236
size=128,simd16 map,50,,,49162910.0,ns,5690672
size=128,simd16 map,50,,,51290930.0,ns,5800108
size=128,simd16 map,50,,,52393895.0,ns,5909544
size=128,simd16 map,50,,,53594185.0,ns,6018980
size=128,simd16 map,50,,,54359129.0,ns,6128416
size=128,simd16 map,50,,,55442264.0,ns,6237852
size=128,simd16 map,50,,,56427791.0,ns,6347288
size=128,simd16 map,50,,,57323396.0,ns,6456724
size=128,simd16 map,50,,,58918157.0,ns,6566160
size=128,simd16 map,50,,,58038382.0,ns,6675596
size=128,simd16 map,50,,,60184646.0,ns,6785032
size=128,simd16 map,50,,,61187600.0,ns,6894468
size=128,simd16 map,50,,,62215263.0,ns,7003904
size=128,simd16 map,50,,,63069665.0,ns,7113340
size=128,simd16 map,50,,,64071746.0,ns,7222776
size=128,simd16 map,50,,,63562243.0,ns,7332212
size=128,simd16 map,50,,,64604497.0,ns,7441648
size=128,simd16 map,50,,,65449484.0,ns,7551084
size=128,simd16 map,50,,,68305029.0,ns,7660520
size=128,simd16 map,50,,,69216252.0,ns,7769956
size=128,simd16 map,50,,,70150710.0,ns,7879392
size=128,simd16 map,50,,,71077157.0,ns,7988828
size=128,simd16 map,50,,,71907036.0,ns,8098264
size=128,simd16 map,50,,,72871240.0,ns,8207700
size=128,simd16 map,50,,,73902358.0,ns,8317136
size=128,simd16 map,50,,,74637541.0,ns,8426572
size=128,simd16 map,50,,,74024149.0,ns,8536008
size=128,simd16 map,50,,,75167619.0,ns,8645444
size=128,simd16 map,50,,,77219494.0,ns,8754880
size=128,simd16 map,50,,,78784421.0,ns,8864316
size=128,simd16 map,50,,,79685426.0,ns,8973752
size=128,simd16 map,50,,,79498121.0,ns,9083188
size=128,simd16 map,50,,,79953136.0,ns,9192624
size=128,simd16 map,50,,,81750467.0,ns,9302060
size=128,simd16 map,50,,,83624931.0,ns,9411496
size=128,simd16 map,50,,,84525298.0,ns,9520932
size=128,simd16 map,50,,,85491600.0,ns,9630368
size=128,simd16 map,50,,,86494728.0,ns,9739804
size=128,simd16 map,50,,,87550307.0,ns,9849240
size=128,simd16 map,50,,,88492444.0,ns,9958676
size=128,simd16 map,50,,,89364007.0,ns,10068112
size=128,simd16 map,50,,,89965212.0,ns,10177548
size=128,simd16 map,50,,,89408554.0,ns,10286984
size=128,simd16 map,50,,,90347965.0,ns,10396420
size=128,simd16 map,50,,,93214327.0,ns,10505856
size=128,simd16 map,50,,,94221692.0,ns,10615292
size=128,simd16 map,50,,,94741267.0,ns,10724728
size=128,simd16 map,50,,,94217522.0,ns,10834164
size=128,simd16 map,50,,,94894793.0,ns,10943600
