group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=128,linear map,30,,,935990.0,ns,90840
size=128,linear map,30,,,1879169.0,ns,181680
size=128,linear map,30,,,2814669.0,ns,272520
size=128,linear map,30,,,3773894.0,ns,363360
size=128,linear map,30,,,4695109.0,ns,454200
size=128,linear map,30,,,5625615.0,ns,545040
size=128,linear map,30,,,6561258.0,ns,635880
size=128,linear map,30,,,8106160.0,ns,726720
size=128,linear map,30,,,9187628.0,ns,817560
size=128,linear map,30,,,10193061.0,ns,908400
size=128,linear map,30,,,11221699.0,ns,999240
size=128,linear map,30,,,12087519.0,ns,1090080
size=128,linear map,30,,,13156914.0,ns,1180920
size=128,linear map,30,,,13176589.0,ns,1271760
size=128,linear map,30,,,14056126.0,ns,1362600
size=128,linear map,30,,,15022923.0,ns,1453440
size=128,linear map,30,,,15946622.0,ns,1544280
size=128,linear map,30,,,16872874.0,ns,1635120
size=128,linear map,30,,,17819651.0,ns,1725960
size=128,linear map,30,,,18766368.0,ns,1816800
size=128,linear map,30,,,19681803.0,ns,1907640
size=128,linear map,30,,,20615220.0,ns,1998480
size=128,linear map,30,,,21438717.0,ns,2089320
size=128,linear map,30,,,21935687.0,ns,2180160
size=128,linear map,30,,,22930707.0,ns,2271000
size=128,linear map,30,,,25168601.0,ns,2361840
size=128,linear map,30,,,24778184.0,ns,2452680
size=128,linear map,30,,,25622627.0,ns,2543520
size=128,linear map,30,,,26596926.0,ns,2634360
size=128,linear map,30,,,27443536.0,ns,2725200
size=128,linear map,30,,,29092150.0,ns,2816040
size=128,linear map,30,,,30360456.0,ns,2906880
size=128,linear map,30,,,32838970.0,ns,2997720
size=128,linear map,30,,,34365127.0,ns,3088560
size=128,linear map,30,,,35276563.0,ns,3179400
size=128,linear map,30,,,36230945.0,ns,3270240
size=128,linear map,30,,,37283702.0,ns,3361080
size=128,linear map,30,,,38697742.0,ns,3451920
size=128,linear map,30,,,39765554.0,ns,3542760
size=128,linear map,30,,,41124727.0,ns,3633600
size=128,linear map,30,,,41405793.0,ns,3724440
size=128,linear map,30,,,41032614.0,ns,3815280
size=128,linear map,30,,,42320056.0,ns,3906120
size=128,linear map,30,,,43797847.0,ns,3996960
size=128,linear map,30,,,44814710.0,ns,4087800
size=128,linear map,30,,,45810153.0,ns,4178640
size=128,linear map,30,,,45458580.0,ns,4269480
size=128,linear map,30,,,47789102.0,ns,4360320
size=128,linear map,30,,,46390104.0,ns,4451160
size=128,linear map,30,,,49751482.0,ns,4542000
size=128,linear map,30,,,47803740.0,ns,4632840
size=128,linear map,30,,,48703106.0,ns,4723680
size=128,linear map,30,,,51870165.0,ns,4814520
size=128,linear map,30,,,49208615.0,ns,4905360
size=128,linear map,30,,,50130517.0,ns,4996200
size=128,linear map,30,,,51003546.0,ns,5087040
size=128,linear map,30,,,52043779.0,ns,5177880
size=128,linear map,30,,,52874092.0,ns,5268720
size=128,linear map,30,,,53863866.0,ns,5359560
size=128,linear map,30,,,56295949.0,ns,5450400
size=128,linear map,30,,,57286939.0,ns,5541240
size=128,linear map,30,,,58236826.0,ns,5632080
size=128,linear map,30,,,58464778.0,ns,5722920
size=128,linear map,30,,,61615669.0,ns,5813760
size=128,linear map,30,,,59894177.0,ns,5904600
size=128,linear map,30,,,62825528.0,ns,5995440
size=128,linear map,30,,,65667273.0,ns,6086280
size=128,linear map,30,,,63741993.0,ns,6177120
size=128,linear map,30,,,70072257.0,ns,6267960
size=128,linear map,30,,,70056672.0,ns,6358800
size=128,linear map,30,,,68482102.0,ns,6449640
size=128,linear map,30,,,65955914.0,ns,6540480
size=128,linear map,30,,,68192160.0,ns,6631320
size=128,linear map,30,,,67837376.0,ns,6722160
size=128,linear map,30,,,70458934.0,ns,6813000
size=128,linear map,30,,,76453365.0,ns,6903840
size=128,linear map,30,,,77149757.0,ns,6994680
size=128,linear map,30,,,76780366.0,ns,7085520
size=128,linear map,30,,,78795890.0,ns,7176360
size=128,linear map,30,,,76133644.0,ns,7267200
size=128,linear map,30,,,79090825.0,ns,7358040
size=128,linear map,30,,,77946548.0,ns,7448880
size=128,linear map,30,,,81514302.0,ns,7539720
size=128,linear map,30,,,79969464.0,ns,7630560
size=128,linear map,30,,,84281445.0,ns,7721400
size=128,linear map,30,,,85723886.0,ns,7812240
size=128,linear map,30,,,86399217.0,ns,7903080
size=128,linear map,30,,,80498469.0,ns,7993920
size=128,linear map,30,,,82861863.0,ns,8084760
size=128,linear map,30,,,84297252.0,ns,8175600
size=128,linear map,30,,,87549817.0,ns,8266440
size=128,linear map,30,,,90857599.0,ns,8357280
size=128,linear map,30,,,90318273.0,ns,8448120
size=128,linear map,30,,,88060431.0,ns,8538960
size=128,linear map,30,,,89129288.0,ns,8629800
size=128,linear map,30,,,89918657.0,ns,8720640
size=128,linear map,30,,,90816692.0,ns,8811480
size=128,linear map,30,,,91726519.0,ns,8902320
size=128,linear map,30,,,92881573.0,ns,8993160
size=128,linear map,30,,,93637920.0,ns,9084000
