group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=64,kv map,30,,,960090.0,ns,83021
size=64,kv map,30,,,1923985.0,ns,166042
size=64,kv map,30,,,2860862.0,ns,249063
size=64,kv map,30,,,3909947.0,ns,332084
size=64,kv map,30,,,4917885.0,ns,415105
size=64,kv map,30,,,5873378.0,ns,498126
size=64,kv map,30,,,6767319.0,ns,581147
size=64,kv map,30,,,7658450.0,ns,664168
size=64,kv map,30,,,8565991.0,ns,747189
size=64,kv map,30,,,9513932.0,ns,830210
size=64,kv map,30,,,10463632.0,ns,913231
size=64,kv map,30,,,11401398.0,ns,996252
size=64,kv map,30,,,12356040.0,ns,1079273
size=64,kv map,30,,,13292496.0,ns,1162294
size=64,kv map,30,,,14285004.0,ns,1245315
size=64,kv map,30,,,15318198.0,ns,1328336
size=64,kv map,30,,,16297643.0,ns,1411357
size=64,kv map,30,,,17230216.0,ns,1494378
size=64,kv map,30,,,18139457.0,ns,1577399
size=64,kv map,30,,,19071476.0,ns,1660420
size=64,kv map,30,,,20481673.0,ns,1743441
size=64,kv map,30,,,21086441.0,ns,1826462
size=64,kv map,30,,,21969797.0,ns,1909483
size=64,kv map,30,,,22908624.0,ns,1992504
size=64,kv map,30,,,23857310.0,ns,2075525
size=64,kv map,30,,,24893480.0,ns,2158546
size=64,kv map,30,,,25583868.0,ns,2241567
size=64,kv map,30,,,26551409.0,ns,2324588
size=64,kv map,30,,,27478621.0,ns,2407609
size=64,kv map,30,,,28206664.0,ns,2490630
size=64,kv map,30,,,29433450.0,ns,2573651
size=64,kv map,30,,,30342614.0,ns,2656672
size=64,kv map,30,,,31571149.0,ns,2739693
size=64,kv map,30,,,32565145.0,ns,2822714
size=64,kv map,30,,,32727045.0,ns,2905735
size=64,kv map,30,,,32594232.0,ns,2988756
size=64,kv map,30,,,34479972.0,ns,3071777
size=64,kv map,30,,,35212325.0,ns,3154798
size=64,kv map,30,,,36426557.0,ns,3237819
size=64,kv map,30,,,36941504.0,ns,3320840
size=64,kv map,30,,,37942194.0,ns,3403861
size=64,kv map,30,,,39746970.0,ns,3486882
size=64,kv map,30,,,40744909.0,ns,3569903
size=64,kv map,30,,,41815921.0,ns,3652924
size=64,kv map,30,,,42908804.0,ns,3735945
size=64,kv map,30,,,43094982.0,ns,3818966
size=64,kv map,30,,,43790348.0,ns,3901987
size=64,kv map,30,,,45860790.0,ns,3985008
size=64,kv map,30,,,46807495.0,ns,4068029
size=64,kv map,30,,,49126250.0,ns,4151050
size=64,kv map,30,,,49917323.0,ns,4234071
size=64,kv map,30,,,50849809.0,ns,4317092
size=64,kv map,30,,,52929016.0,ns,4400113
size=64,kv map,30,,,51853546.0,ns,4483134
size=64,kv map,30,,,52731302.0,ns,4566155
size=64,kv map,30,,,53231300.0,ns,4649176
size=64,kv map,30,,,54020699.0,ns,4732197
size=64,kv map,30,,,54993324.0,ns,4815218
size=64,kv map,30,,,55981340.0,ns,4898239
size=64,kv map,30,,,57412503.0,ns,4981260
size=64,kv map,30,,,58228767.0,ns,5064281
size=64,kv map,30,,,57924042.0,ns,5147302
size=64,kv map,30,,,58520676.0,ns,5230323
size=64,kv map,30,,,60150487.0,ns,5313344
size=64,kv map,30,,,61980727.0,ns,5396365
size=64,kv map,30,,,62947699.0,ns,5479386
size=64,kv map,30,,,65117565.0,ns,5562407
size=64,kv map,30,,,65072225.0,ns,5645428
size=64,kv map,30,,,65069666.0,ns,5728449
size=64,kv map,30,,,64896007.0,ns,5811470
size=64,kv map,30,,,65634833.0,ns,5894491
size=64,kv map,30,,,66794835.0,ns,5977512
size=64,kv map,30,,,67742080.0,ns,6060533
size=64,kv map,30,,,69904842.0,ns,6143554
size=64,kv map,30,,,71603144.0,ns,6226575
size=64,kv map,30,,,73120172.0,ns,6309596
size=64,kv map,30,,,74446834.0,ns,6392617
size=64,kv map,30,,,77011151.0,ns,6475638
size=64,kv map,30,,,77350572.0,ns,6558659
size=64,kv map,30,,,76574695.0,ns,6641680
size=64,kv map,30,,,77635464.0,ns,6724701
size=64,kv map,30,,,78265062.0,ns,6807722
size=64,kv map,30,,,79164638.0,ns,6890743
size=64,kv map,30,,,80305757.0,ns,6973764
size=64,kv map,30,,,81085102.0,ns,7056785
size=64,kv map,30,,,81908704.0,ns,7139806
size=64,kv map,30,,,81745839.0,ns,7222827
size=64,kv map,30,,,82385819.0,ns,7305848
size=64,kv map,30,,,83929817.0,ns,7388869
size=64,kv map,30,,,86912938.0,ns,7471890
size=64,kv map,30,,,86695077.0,ns,7554911
size=64,kv map,30,,,87469413.0,ns,7637932
size=64,kv map,30,,,87703911.0,ns,7720953
size=64,kv map,30,,,89676553.0,ns,7803974
size=64,kv map,30,,,90665342.0,ns,7886995
size=64,kv map,30,,,90784027.0,ns,7970016
size=64,kv map,30,,,89573050.0,ns,8053037
size=64,kv map,30,,,91012787.0,ns,8136058
size=64,kv map,30,,,94553205.0,ns,8219079
size=64,kv map,30,,,99162049.0,ns,8302100
