group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=128,btree map,30,,,933734.0,ns,84968
size=128,btree map,30,,,1866898.0,ns,169936
size=128,btree map,30,,,2802421.0,ns,254904
size=128,btree map,30,,,3813640.0,ns,339872
size=128,btree map,30,,,4711912.0,ns,424840
size=128,btree map,30,,,5674031.0,ns,509808
size=128,btree map,30,,,6534390.0,ns,594776
size=128,btree map,30,,,7551848.0,ns,679744
size=128,btree map,30,,,8449344.0,ns,764712
size=128,btree map,30,,,9603204.0,ns,849680
size=128,btree map,30,,,10557880.0,ns,934648
size=128,btree map,30,,,11513903.0,ns,1019616
size=128,btree map,30,,,12506417.0,ns,1104584
size=128,btree map,30,,,13489543.0,ns,1189552
size=128,btree map,30,,,14403164.0,ns,1274520
size=128,btree map,30,,,15360407.0,ns,1359488
size=128,btree map,30,,,16345968.0,ns,1444456
size=128,btree map,30,,,17402165.0,ns,1529424
size=128,btree map,30,,,18245159.0,ns,1614392
size=128,btree map,30,,,19200604.0,ns,1699360
size=128,btree map,30,,,20181098.0,ns,1784328
size=128,btree map,30,,,21151058.0,ns,1869296
size=128,btree map,30,,,22084191.0,ns,1954264
size=128,btree map,30,,,23045660.0,ns,2039232
size=128,btree map,30,,,24062687.0,ns,2124200
size=128,btree map,30,,,24954606.0,ns,2209168
size=128,btree map,30,,,25924641.0,ns,2294136
size=128,btree map,30,,,26882889.0,ns,2379104
size=128,btree map,30,,,27400739.0,ns,2464072
size=128,btree map,30,,,28157252.0,ns,2549040
size=128,btree map,30,,,29095962.0,ns,2634008
size=128,btree map,30,,,30027894.0,ns,2718976
size=128,btree map,30,,,30983805.0,ns,2803944
size=128,btree map,30,,,31913988.0,ns,2888912
size=128,btree map,30,,,32958329.0,ns,2973880
size=128,btree map,30,,,34284057.0,ns,3058848
size=128,btree map,30,,,35802310.0,ns,3143816
size=128,btree map,30,,,36564878.0,ns,3228784
size=128,btree map,30,,,37523697.0,ns,3313752
size=128,btree map,30,,,38474879.0,ns,3398720
size=128,btree map,30,,,39465033.0,ns,3483688
size=128,btree map,30,,,40413709.0,ns,3568656
size=128,btree map,30,,,40883545.0,ns,3653624
size=128,btree map,30,,,41418424.0,ns,3738592
size=128,btree map,30,,,42354786.0,ns,3823560
size=128,btree map,30,,,43329245.0,ns,3908528
size=128,btree map,30,,,44200046.0,ns,3993496
size=128,btree map,30,,,45167457.0,ns,4078464
size=128,btree map,30,,,46855222.0,ns,4163432
size=128,btree map,30,,,48113792.0,ns,4248400
size=128,btree map,30,,,49242919.0,ns,4333368
size=128,btree map,30,,,50214054.0,ns,4418336
size=128,btree map,30,,,51003175.0,ns,4503304
size=128,btree map,30,,,51967177.0,ns,4588272
size=128,btree map,30,,,52958441.0,ns,4673240
size=128,btree map,30,,,53258773.0,ns,4758208
size=128,btree map,30,,,53680466.0,ns,4843176
size=128,btree map,30,,,54823448.0,ns,4928144
size=128,btree map,30,,,56343590.0,ns,5013112
size=128,btree map,30,,,57748389.0,ns,5098080
size=128,btree map,30,,,58670670.0,ns,5183048
size=128,btree map,30,,,58953338.0,ns,5268016
size=128,btree map,30,,,59315345.0,ns,5352984
size=128,btree map,30,,,60109485.0,ns,5437952
size=128,btree map,30,,,61555101.0,ns,5522920
size=128,btree map,30,,,63439104.0,ns,5607888
size=128,btree map,30,,,64423488.0,ns,5692856
size=128,btree map,30,,,65432334.0,ns,5777824
size=128,btree map,30,,,66357813.0,ns,5862792
size=128,btree map,30,,,67186773.0,ns,5947760
size=128,btree map,30,,,68132276.0,ns,6032728
size=128,btree map,30,,,69112774.0,ns,6117696
size=128,btree map,30,,,70127335.0,ns,6202664
size=128,btree map,30,,,71192941.0,ns,6287632
size=128,btree map,30,,,72203746.0,ns,6372600
size=128,btree map,30,,,73011002.0,ns,6457568
size=128,btree map,30,,,73972501.0,ns,6542536
size=128,btree map,30,,,74102513.0,ns,6627504
size=128,btree map,30,,,75009977.0,ns,6712472
size=128,btree map,30,,,76033231.0,ns,6797440
size=128,btree map,30,,,77948474.0,ns,6882408
size=128,btree map,30,,,78885640.0,ns,6967376
size=128,btree map,30,,,79802410.0,ns,7052344
size=128,btree map,30,,,78981466.0,ns,7137312
size=128,btree map,30,,,79612947.0,ns,7222280
size=128,btree map,30,,,80761706.0,ns,7307248
size=128,btree map,30,,,82224668.0,ns,7392216
size=128,btree map,30,,,84088822.0,ns,7477184
size=128,btree map,30,,,85633513.0,ns,7562152
size=128,btree map,30,,,85091059.0,ns,7647120
size=128,btree map,30,,,85605246.0,ns,7732088
size=128,btree map,30,,,86754817.0,ns,7817056
size=128,btree map,30,,,87988042.0,ns,7902024
size=128,btree map,30,,,90316560.0,ns,7986992
size=128,btree map,30,,,91208677.0,ns,8071960
size=128,btree map,30,,,90539488.0,ns,8156928
size=128,btree map,30,,,91024952.0,ns,8241896
size=128,btree map,30,,,92084747.0,ns,8326864
size=128,btree map,30,,,94282146.0,ns,8411832
size=128,btree map,30,,,96055786.0,ns,8496800
