group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=128,linear map,10,,,974690.0,ns,181439
size=128,linear map,10,,,1892004.0,ns,362878
size=128,linear map,10,,,3021888.0,ns,544317
size=128,linear map,10,,,3847813.0,ns,725756
size=128,linear map,10,,,4718636.0,ns,907195
size=128,linear map,10,,,5715303.0,ns,1088634
size=128,linear map,10,,,6517736.0,ns,1270073
size=128,linear map,10,,,7596073.0,ns,1451512
size=128,linear map,10,,,8549593.0,ns,1632951
size=128,linear map,10,,,9481006.0,ns,1814390
size=128,linear map,10,,,10534901.0,ns,1995829
size=128,linear map,10,,,11705937.0,ns,2177268
size=128,linear map,10,,,12707817.0,ns,2358707
size=128,linear map,10,,,13588663.0,ns,2540146
size=128,linear map,10,,,14557036.0,ns,2721585
size=128,linear map,10,,,15614144.0,ns,2903024
size=128,linear map,10,,,16505394.0,ns,3084463
size=128,linear map,10,,,17511674.0,ns,3265902
size=128,linear map,10,,,18443744.0,ns,3447341
size=128,linear map,10,,,19416698.0,ns,3628780
size=128,linear map,10,,,20383558.0,ns,3810219
size=128,linear map,10,,,21378784.0,ns,3991658
size=128,linear map,10,,,22424890.0,ns,4173097
size=128,linear map,10,,,23312000.0,ns,4354536
size=128,linear map,10,,,24263775.0,ns,4535975
size=128,linear map,10,,,25247116.0,ns,4717414
size=128,linear map,10,,,26342218.0,ns,4898853
size=128,linear map,10,,,27184581.0,ns,5080292
size=128,linear map,10,,,28153601.0,ns,5261731
size=128,linear map,10,,,29011973.0,ns,5443170
size=128,linear map,10,,,29454207.0,ns,5624609
size=128,linear map,10,,,30225350.0,ns,5806048
size=128,linear map,10,,,31169226.0,ns,5987487
size=128,linear map,10,,,32096975.0,ns,6168926
size=128,linear map,10,,,33151136.0,ns,6350365
size=128,linear map,10,,,34003162.0,ns,6531804
size=128,linear map,10,,,35910440.0,ns,6713243
size=128,linear map,10,,,36908005.0,ns,6894682
size=128,linear map,10,,,37867594.0,ns,7076121
size=128,linear map,10,,,38849924.0,ns,7257560
size=128,linear map,10,,,39855564.0,ns,7438999
size=128,linear map,10,,,40814945.0,ns,7620438
size=128,linear map,10,,,41744866.0,ns,7801877
size=128,linear map,10,,,43041436.0,ns,7983316
size=128,linear map,10,,,43694043.0,ns,8164755
size=128,linear map,10,,,44702832.0,ns,8346194
size=128,linear map,10,,,45664430.0,ns,8527633
size=128,linear map,10,,,45606314.0,ns,8709072
size=128,linear map,10,,,46453826.0,ns,8890511
size=128,linear map,10,,,47450981.0,ns,9071950
size=128,linear map,10,,,48363155.0,ns,9253389
size=128,linear map,10,,,50548888.0,ns,9434828
size=128,linear map,10,,,51446952.0,ns,9616267
size=128,linear map,10,,,52796128.0,ns,9797706
size=128,linear map,10,,,53402666.0,ns,9979145
size=128,linear map,10,,,54450929.0,ns,10160584
size=128,linear map,10,,,55383179.0,ns,10342023
size=128,linear map,10,,,56398393.0,ns,10523462
size=128,linear map,10,,,57385851.0,ns,10704901
size=128,linear map,10,,,58460142.0,ns,10886340
size=128,linear map,10,,,59368056.0,ns,11067779
size=128,linear map,10,,,60183761.0,ns,11249218
size=128,linear map,10,,,61533715.0,ns,11430657
size=128,linear map,10,,,62308019.0,ns,11612096
size=128,linear map,10,,,63118940.0,ns,11793535
size=128,linear map,10,,,64336613.0,ns,11974974
size=128,linear map,10,,,65028914.0,ns,12156413
size=128,linear map,10,,,65353358.0,ns,12337852
size=128,linear map,10,,,65164138.0,ns,12519291
size=128,linear map,10,,,66131415.0,ns,12700730
size=128,linear map,10,,,68899562.0,ns,12882169
size=128,linear map,10,,,69905743.0,ns,13063608
size=128,linear map,10,,,70901864.0,ns,13245047
size=128,linear map,10,,,71868474.0,ns,13426486
size=128,linear map,10,,,72822582.0,ns,13607925
size=128,linear map,10,,,73807169.0,ns,13789364
size=128,linear map,10,,,73664561.0,ns,13970803
size=128,linear map,10,,,73784843.0,ns,14152242
size=128,linear map,10,,,75360081.0,ns,14333681
size=128,linear map,10,,,77679303.0,ns,14515120
size=128,linear map,10,,,78646680.0,ns,14696559
size=128,linear map,10,,,79787649.0,ns,14877998
size=128,linear map,10,,,80849674.0,ns,15059437
size=128,linear map,10,,,81613308.0,ns,15240876
size=128,linear map,10,,,82812701.0,ns,15422315
size=128,linear map,10,,,82442589.0,ns,15603754
size=128,linear map,10,,,83152758.0,ns,15785193
size=128,linear map,10,,,85744801.0,ns,15966632
size=128,linear map,10,,,86429407.0,ns,16148071
size=128,linear map,10,,,87366311.0,ns,16329510
size=128,linear map,10,,,88376956.0,ns,16510949
size=128,linear map,10,,,89403404.0,ns,16692388
size=128,linear map,10,,,90424138.0,ns,16873827
size=128,linear map,10,,,91361631.0,ns,17055266
size=128,linear map,10,,,92531308.0,ns,17236705
size=128,linear map,10,,,93398433.0,ns,17418144
size=128,linear map,10,,,94233651.0,ns,17599583
size=128,linear map,10,,,95208399.0,ns,17781022
size=128,linear map,10,,,96501819.0,ns,17962461
size=128,linear map,10,,,97621971.0,ns,18143900
