group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=128,hash map,30,,,967794.0,ns,172967
size=128,hash map,30,,,1897100.0,ns,345934
size=128,hash map,30,,,2870643.0,ns,518901
size=128,hash map,30,,,3862654.0,ns,691868
size=128,hash map,30,,,4742852.0,ns,864835
size=128,hash map,30,,,5745551.0,ns,1037802
size=128,hash map,30,,,6639880.0,ns,1210769
size=128,hash map,30,,,7651689.0,ns,1383736
size=128,hash map,30,,,8593851.0,ns,1556703
size=128,hash map,30,,,9535520.0,ns,1729670
size=128,hash map,30,,,10489275.0,ns,1902637
size=128,hash map,30,,,11451889.0,ns,2075604
size=128,hash map,30,,,12393944.0,ns,2248571
size=128,hash map,30,,,13385994.0,ns,2421538
size=128,hash map,30,,,14284258.0,ns,2594505
size=128,hash map,30,,,15286474.0,ns,2767472
size=128,hash map,30,,,16176885.0,ns,2940439
size=128,hash map,30,,,17179796.0,ns,3113406
size=128,hash map,30,,,18288136.0,ns,3286373
size=128,hash map,30,,,19345582.0,ns,3459340
size=128,hash map,30,,,20073039.0,ns,3632307
size=128,hash map,30,,,20977541.0,ns,3805274
size=128,hash map,30,,,21927422.0,ns,3978241
size=128,hash map,30,,,22765795.0,ns,4151208
size=128,hash map,30,,,24248300.0,ns,4324175
size=128,hash map,30,,,24730201.0,ns,4497142
size=128,hash map,30,,,25774507.0,ns,4670109
size=128,hash map,30,,,26765147.0,ns,4843076
size=128,hash map,30,,,27621785.0,ns,5016043
size=128,hash map,30,,,28637238.0,ns,5189010
size=128,hash map,30,,,29569272.0,ns,5361977
size=128,hash map,30,,,30514081.0,ns,5534944
size=128,hash map,30,,,31550492.0,ns,5707911
size=128,hash map,30,,,32470384.0,ns,5880878
size=128,hash map,30,,,33365630.0,ns,6053845
size=128,hash map,30,,,34310287.0,ns,6226812
size=128,hash map,30,,,36056470.0,ns,6399779
size=128,hash map,30,,,36525424.0,ns,6572746
size=128,hash map,30,,,37022163.0,ns,6745713
size=128,hash map,30,,,38024597.0,ns,6918680
size=128,hash map,30,,,39148902.0,ns,7091647
size=128,hash map,30,,,39876048.0,ns,7264614
size=128,hash map,30,,,40921187.0,ns,7437581
size=128,hash map,30,,,41785009.0,ns,7610548
size=128,hash map,30,,,42839501.0,ns,7783515
size=128,hash map,30,,,43668266.0,ns,7956482
size=128,hash map,30,,,45102729.0,ns,8129449
size=128,hash map,30,,,45717300.0,ns,8302416
size=128,hash map,30,,,46762463.0,ns,8475383
size=128,hash map,30,,,47680330.0,ns,8648350
size=128,hash map,30,,,48417735.0,ns,8821317
size=128,hash map,30,,,49591414.0,ns,8994284
size=128,hash map,30,,,50815612.0,ns,9167251
size=128,hash map,30,,,51842059.0,ns,9340218
size=128,hash map,30,,,52472366.0,ns,9513185
size=128,hash map,30,,,53523552.0,ns,9686152
size=128,hash map,30,,,54440312.0,ns,9859119
size=128,hash map,30,,,55337608.0,ns,10032086
size=128,hash map,30,,,56687678.0,ns,10205053
size=128,hash map,30,,,57629613.0,ns,10378020
size=128,hash map,30,,,58447538.0,ns,10550987
size=128,hash map,30,,,59483062.0,ns,10723954
size=128,hash map,30,,,60361463.0,ns,10896921
size=128,hash map,30,,,61159287.0,ns,11069888
size=128,hash map,30,,,62213461.0,ns,11242855
size=128,hash map,30,,,63180025.0,ns,11415822
size=128,hash map,30,,,63930018.0,ns,11588789
size=128,hash map,30,,,65000813.0,ns,11761756
size=128,hash map,30,,,68060560.0,ns,11934723
size=128,hash map,30,,,66720083.0,ns,12107690
size=128,hash map,30,,,67817103.0,ns,12280657
size=128,hash map,30,,,69036578.0,ns,12453624
size=128,hash map,30,,,69462164.0,ns,12626591
size=128,hash map,30,,,70669443.0,ns,12799558
size=128,hash map,30,,,72007574.0,ns,12972525
size=128,hash map,30,,,72190863.0,ns,13145492
size=128,hash map,30,,,73403687.0,ns,13318459
size=128,hash map,30,,,74422965.0,ns,13491426
size=128,hash map,30,,,75201228.0,ns,13664393
size=128,hash map,30,,,76548205.0,ns,13837360
size=128,hash map,30,,,76884463.0,ns,14010327
size=128,hash map,30,,,78013771.0,ns,14183294
size=128,hash map,30,,,79142567.0,ns,14356261
size=128,hash map,30,,,80069847.0,ns,14529228
size=128,hash map,30,,,81067564.0,ns,14702195
size=128,hash map,30,,,81965334.0,ns,14875162
size=128,hash map,30,,,83109953.0,ns,15048129
size=128,hash map,30,,,84263466.0,ns,15221096
size=128,hash map,30,,,84840596.0,ns,15394063
size=128,hash map,30,,,85824241.0,ns,15567030
size=128,hash map,30,,,86855474.0,ns,15739997
size=128,hash map,30,,,87802811.0,ns,15912964
size=128,hash map,30,,,88615262.0,ns,16085931
size=128,hash map,30,,,89419200.0,ns,16258898
size=128,hash map,30,,,90616797.0,ns,16431865
size=128,hash map,30,,,91129000.0,ns,16604832
size=128,hash map,30,,,92505540.0,ns,16777799
size=128,hash map,30,,,93497326.0,ns,16950766
size=128,hash map,30,,,94779608.0,ns,17123733
size=128,hash map,30,,,94910377.0,ns,17296700
