group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=64,kv map,1,,,964213.0,ns,264014
size=64,kv map,1,,,1918362.0,ns,528028
size=64,kv map,1,,,2878269.0,ns,792042
size=64,kv map,1,,,3872497.0,ns,1056056
size=64,kv map,1,,,4803774.0,ns,1320070
size=64,kv map,1,,,6003958.0,ns,1584084
size=64,kv map,1,,,6779277.0,ns,1848098
size=64,kv map,1,,,7726014.0,ns,2112112
size=64,kv map,1,,,8647999.0,ns,2376126
size=64,kv map,1,,,9611169.0,ns,2640140
size=64,kv map,1,,,10566248.0,ns,2904154
size=64,kv map,1,,,11521799.0,ns,3168168
size=64,kv map,1,,,12490933.0,ns,3432182
size=64,kv map,1,,,13456120.0,ns,3696196
size=64,kv map,1,,,14418217.0,ns,3960210
size=64,kv map,1,,,15373657.0,ns,4224224
size=64,kv map,1,,,16345955.0,ns,4488238
size=64,kv map,1,,,17292338.0,ns,4752252
size=64,kv map,1,,,18251911.0,ns,5016266
size=64,kv map,1,,,19214599.0,ns,5280280
size=64,kv map,1,,,20204968.0,ns,5544294
size=64,kv map,1,,,21124424.0,ns,5808308
size=64,kv map,1,,,22094382.0,ns,6072322
size=64,kv map,1,,,23057634.0,ns,6336336
size=64,kv map,1,,,24029146.0,ns,6600350
size=64,kv map,1,,,24991568.0,ns,6864364
size=64,kv map,1,,,25972885.0,ns,7128378
size=64,kv map,1,,,26883437.0,ns,7392392
size=64,kv map,1,,,27977874.0,ns,7656406
size=64,kv map,1,,,28831282.0,ns,7920420
size=64,kv map,1,,,29797813.0,ns,8184434
size=64,kv map,1,,,31029514.0,ns,8448448
size=64,kv map,1,,,31731212.0,ns,8712462
size=64,kv map,1,,,32670889.0,ns,8976476
size=64,kv map,1,,,33648744.0,ns,9240490
size=64,kv map,1,,,34599139.0,ns,9504504
size=64,kv map,1,,,35530702.0,ns,9768518
size=64,kv map,1,,,36570892.0,ns,10032532
size=64,kv map,1,,,39829786.0,ns,10296546
size=64,kv map,1,,,40554927.0,ns,10560560
size=64,kv map,1,,,39517530.0,ns,10824574
size=64,kv map,1,,,40391171.0,ns,11088588
size=64,kv map,1,,,41345599.0,ns,11352602
size=64,kv map,1,,,42340770.0,ns,11616616
size=64,kv map,1,,,42876460.0,ns,11880630
size=64,kv map,1,,,43230884.0,ns,12144644
size=64,kv map,1,,,44213722.0,ns,12408658
size=64,kv map,1,,,45079692.0,ns,12672672
size=64,kv map,1,,,46076576.0,ns,12936686
size=64,kv map,1,,,47380479.0,ns,13200700
size=64,kv map,1,,,48996273.0,ns,13464714
size=64,kv map,1,,,49978710.0,ns,13728728
size=64,kv map,1,,,50892828.0,ns,13992742
size=64,kv map,1,,,51879192.0,ns,14256756
size=64,kv map,1,,,52839657.0,ns,14520770
size=64,kv map,1,,,53794233.0,ns,14784784
size=64,kv map,1,,,54745712.0,ns,15048798
size=64,kv map,1,,,55722406.0,ns,15312812
size=64,kv map,1,,,55609915.0,ns,15576826
size=64,kv map,1,,,56657811.0,ns,15840840
size=64,kv map,1,,,57410679.0,ns,16104854
size=64,kv map,1,,,59564852.0,ns,16368868
size=64,kv map,1,,,60541317.0,ns,16632882
size=64,kv map,1,,,61473621.0,ns,16896896
size=64,kv map,1,,,62435598.0,ns,17160910
size=64,kv map,1,,,63441286.0,ns,17424924
size=64,kv map,1,,,64406065.0,ns,17688938
size=64,kv map,1,,,65419162.0,ns,17952952
size=64,kv map,1,,,66374272.0,ns,18216966
size=64,kv map,1,,,67974727.0,ns,18480980
size=64,kv map,1,,,68272410.0,ns,18744994
size=64,kv map,1,,,69350444.0,ns,19009008
size=64,kv map,1,,,70199927.0,ns,19273022
size=64,kv map,1,,,71155392.0,ns,19537036
size=64,kv map,1,,,72305629.0,ns,19801050
size=64,kv map,1,,,73054606.0,ns,20065064
size=64,kv map,1,,,73997292.0,ns,20329078
size=64,kv map,1,,,74994813.0,ns,20593092
size=64,kv map,1,,,75922670.0,ns,20857106
size=64,kv map,1,,,76890496.0,ns,21121120
size=64,kv map,1,,,77889558.0,ns,21385134
size=64,kv map,1,,,78924703.0,ns,21649148
size=64,kv map,1,,,79918570.0,ns,21913162
size=64,kv map,1,,,80578280.0,ns,22177176
size=64,kv map,1,,,79776718.0,ns,22441190
size=64,kv map,1,,,80789876.0,ns,22705204
size=64,kv map,1,,,84158031.0,ns,22969218
size=64,kv map,1,,,84504249.0,ns,23233232
size=64,kv map,1,,,85556500.0,ns,23497246
size=64,kv map,1,,,86465830.0,ns,23761260
size=64,kv map,1,,,87357405.0,ns,24025274
size=64,kv map,1,,,88357216.0,ns,24289288
size=64,kv map,1,,,89373272.0,ns,24553302
size=64,kv map,1,,,90298798.0,ns,24817316
size=64,kv map,1,,,91278493.0,ns,25081330
size=64,kv map,1,,,92217249.0,ns,25345344
size=64,kv map,1,,,93157642.0,ns,25609358
size=64,kv map,1,,,92431102.0,ns,25873372
size=64,kv map,1,,,95173497.0,ns,26137386
size=64,kv map,1,,,96112103.0,ns,26401400
