group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=32,simd8 map,30,,,971364.0,ns,119527
size=32,simd8 map,30,,,1915323.0,ns,239054
size=32,simd8 map,30,,,2863368.0,ns,358581
size=32,simd8 map,30,,,3879440.0,ns,478108
size=32,simd8 map,30,,,4961218.0,ns,597635
size=32,simd8 map,30,,,5859970.0,ns,717162
size=32,simd8 map,30,,,6733344.0,ns,836689
size=32,simd8 map,30,,,7721981.0,ns,956216
size=32,simd8 map,30,,,8663350.0,ns,1075743
size=32,simd8 map,30,,,9618513.0,ns,1195270
size=32,simd8 map,30,,,10512492.0,ns,1314797
size=32,simd8 map,30,,,11527187.0,ns,1434324
size=32,simd8 map,30,,,12501369.0,ns,1553851
size=32,simd8 map,30,,,13460872.0,ns,1673378
size=32,simd8 map,30,,,14404830.0,ns,1792905
size=32,simd8 map,30,,,15393419.0,ns,1912432
size=32,simd8 map,30,,,16341234.0,ns,2031959
size=32,simd8 map,30,,,17279764.0,ns,2151486
size=32,simd8 map,30,,,18258476.0,ns,2271013
size=32,simd8 map,30,,,19192328.0,ns,2390540
size=32,simd8 map,30,,,20147469.0,ns,2510067
size=32,simd8 map,30,,,21101760.0,ns,2629594
size=32,simd8 map,30,,,22059726.0,ns,2749121
size=32,simd8 map,30,,,23024998.0,ns,2868648
size=32,simd8 map,30,,,24013211.0,ns,2988175
size=32,simd8 map,30,,,24949314.0,ns,3107702
size=32,simd8 map,30,,,25889410.0,ns,3227229
size=32,simd8 map,30,,,26899976.0,ns,3346756
size=32,simd8 map,30,,,27872123.0,ns,3466283
size=32,simd8 map,30,,,28807069.0,ns,3585810
size=32,simd8 map,30,,,29780778.0,ns,3705337
size=32,simd8 map,30,,,30813786.0,ns,3824864
size=32,simd8 map,30,,,31691622.0,ns,3944391
size=32,simd8 map,30,,,32653915.0,ns,4063918
size=32,simd8 map,30,,,33634435.0,ns,4183445
size=32,simd8 map,30,,,34759690.0,ns,4302972
size=32,simd8 map,30,,,35935733.0,ns,4422499
size=32,simd8 map,30,,,36493298.0,ns,4542026
size=32,simd8 map,30,,,37589843.0,ns,4661553
size=32,simd8 map,30,,,38368825.0,ns,4781080
size=32,simd8 map,30,,,39350306.0,ns,4900607
size=32,simd8 map,30,,,40336008.0,ns,5020134
size=32,simd8 map,30,,,41243264.0,ns,5139661
size=32,simd8 map,30,,,42263783.0,ns,5259188
size=32,simd8 map,30,,,43629780.0,ns,5378715
size=32,simd8 map,30,,,45461259.0,ns,5498242
size=32,simd8 map,30,,,46442384.0,ns,5617769
size=32,simd8 map,30,,,47394587.0,ns,5737296
size=32,simd8 map,30,,,48385543.0,ns,5856823
size=32,simd8 map,30,,,49391865.0,ns,5976350
size=32,simd8 map,30,,,50343993.0,ns,6095877
size=32,simd8 map,30,,,51325242.0,ns,6215404
size=32,simd8 map,30,,,51682348.0,ns,6334931
size=32,simd8 map,30,,,51836237.0,ns,6454458
size=32,simd8 map,30,,,52747148.0,ns,6573985
size=32,simd8 map,30,,,53699574.0,ns,6693512
size=32,simd8 map,30,,,54667478.0,ns,6813039
size=32,simd8 map,30,,,55920187.0,ns,6932566
size=32,simd8 map,30,,,56677262.0,ns,7052093
size=32,simd8 map,30,,,57874255.0,ns,7171620
size=32,simd8 map,30,,,58599665.0,ns,7291147
size=32,simd8 map,30,,,59531131.0,ns,7410674
size=32,simd8 map,30,,,60498582.0,ns,7530201
size=32,simd8 map,30,,,61698456.0,ns,7649728
size=32,simd8 map,30,,,62400446.0,ns,7769255
size=32,simd8 map,30,,,63362318.0,ns,7888782
size=32,simd8 map,30,,,64261315.0,ns,8008309
size=32,simd8 map,30,,,65304942.0,ns,8127836
size=32,simd8 map,30,,,66394907.0,ns,8247363
size=32,simd8 map,30,,,67493308.0,ns,8366890
size=32,simd8 map,30,,,68340758.0,ns,8486417
size=32,simd8 map,30,,,69136075.0,ns,8605944
size=32,simd8 map,30,,,70129645.0,ns,8725471
size=32,simd8 map,30,,,70965003.0,ns,8844998
size=32,simd8 map,30,,,72070252.0,ns,8964525
size=32,simd8 map,30,,,72918027.0,ns,9084052
size=32,simd8 map,30,,,73973225.0,ns,9203579
size=32,simd8 map,30,,,74893256.0,ns,9323106
size=32,simd8 map,30,,,75869145.0,ns,9442633
size=32,simd8 map,30,,,76732611.0,ns,9562160
size=32,simd8 map,30,,,77745810.0,ns,9681687
size=32,simd8 map,30,,,78700694.0,ns,9801214
size=32,simd8 map,30,,,79887209.0,ns,9920741
size=32,simd8 map,30,,,80690630.0,ns,10040268
size=32,simd8 map,30,,,81749218.0,ns,10159795
size=32,simd8 map,30,,,82621876.0,ns,10279322
size=32,simd8 map,30,,,83718080.0,ns,10398849
size=32,simd8 map,30,,,85432711.0,ns,10518376
size=32,simd8 map,30,,,87984212.0,ns,10637903
size=32,simd8 map,30,,,87312515.0,ns,10757430
size=32,simd8 map,30,,,87398556.0,ns,10876957
size=32,simd8 map,30,,,88351394.0,ns,10996484
size=32,simd8 map,30,,,89409890.0,ns,11116011
size=32,simd8 map,30,,,91075257.0,ns,11235538
size=32,simd8 map,30,,,91402551.0,ns,11355065
size=32,simd8 map,30,,,92184129.0,ns,11474592
size=32,simd8 map,30,,,93008838.0,ns,11594119
size=32,simd8 map,30,,,94079784.0,ns,11713646
size=32,simd8 map,30,,,95065630.0,ns,11833173
size=32,simd8 map,30,,,95916893.0,ns,11952700
