group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=32,btree map,15,,,909882.0,ns,86787
size=32,btree map,15,,,1826981.0,ns,173574
size=32,btree map,15,,,2729772.0,ns,260361
size=32,btree map,15,,,3670723.0,ns,347148
size=32,btree map,15,,,4557073.0,ns,433935
size=32,btree map,15,,,5475087.0,ns,520722
size=32,btree map,15,,,6503515.0,ns,607509
size=32,btree map,15,,,7385349.0,ns,694296
size=32,btree map,15,,,8294683.0,ns,781083
size=32,btree map,15,,,9138845.0,ns,867870
size=32,btree map,15,,,10061493.0,ns,954657
size=32,btree map,15,,,10975819.0,ns,1041444
size=32,btree map,15,,,11877732.0,ns,1128231
size=32,btree map,15,,,12784112.0,ns,1215018
size=32,btree map,15,,,13703732.0,ns,1301805
size=32,btree map,15,,,14604116.0,ns,1388592
size=32,btree map,15,,,15520128.0,ns,1475379
size=32,btree map,15,,,16431740.0,ns,1562166
size=32,btree map,15,,,17359016.0,ns,1648953
size=32,btree map,15,,,18271754.0,ns,1735740
size=32,btree map,15,,,19164483.0,ns,1822527
size=32,btree map,15,,,20095530.0,ns,1909314
size=32,btree map,15,,,21270562.0,ns,1996101
size=32,btree map,15,,,21959778.0,ns,2082888
size=32,btree map,15,,,22829089.0,ns,2169675
size=32,btree map,15,,,23793268.0,ns,2256462
size=32,btree map,15,,,24853740.0,ns,2343249
size=32,btree map,15,,,25530564.0,ns,2430036
size=32,btree map,15,,,26414344.0,ns,2516823
size=32,btree map,15,,,27335514.0,ns,2603610
size=32,btree map,15,,,28274326.0,ns,2690397
size=32,btree map,15,,,29220345.0,ns,2777184
size=32,btree map,15,,,30113727.0,ns,2863971
size=32,btree map,15,,,31027621.0,ns,2950758
size=32,btree map,15,,,31963898.0,ns,3037545
size=32,btree map,15,,,32882514.0,ns,3124332
size=32,btree map,15,,,33764523.0,ns,3211119
size=32,btree map,15,,,34664868.0,ns,3297906
size=32,btree map,15,,,35726046.0,ns,3384693
size=32,btree map,15,,,36773487.0,ns,3471480
size=32,btree map,15,,,37438094.0,ns,3558267
size=32,btree map,15,,,38378893.0,ns,3645054
size=32,btree map,15,,,39319893.0,ns,3731841
size=32,btree map,15,,,40571374.0,ns,3818628
size=32,btree map,15,,,41052434.0,ns,3905415
size=32,btree map,15,,,41986372.0,ns,3992202
size=32,btree map,15,,,42822274.0,ns,4078989
size=32,btree map,15,,,43776933.0,ns,4165776
size=32,btree map,15,,,44661647.0,ns,4252563
size=32,btree map,15,,,45566336.0,ns,4339350
size=32,btree map,15,,,46522617.0,ns,4426137
size=32,btree map,15,,,47731687.0,ns,4512924
size=32,btree map,15,,,48366365.0,ns,4599711
size=32,btree map,15,,,49489021.0,ns,4686498
size=32,btree map,15,,,50170870.0,ns,4773285
size=32,btree map,15,,,51118395.0,ns,4860072
size=32,btree map,15,,,52019902.0,ns,4946859
size=32,btree map,15,,,52981747.0,ns,5033646
size=32,btree map,15,,,53850731.0,ns,5120433
size=32,btree map,15,,,54797567.0,ns,5207220
size=32,btree map,15,,,55687129.0,ns,5294007
size=32,btree map,15,,,56815204.0,ns,5380794
size=32,btree map,15,,,57452956.0,ns,5467581
size=32,btree map,15,,,58613001.0,ns,5554368
size=32,btree map,15,,,59320104.0,ns,5641155
size=32,btree map,15,,,60262788.0,ns,5727942
size=32,btree map,15,,,61182599.0,ns,5814729
size=32,btree map,15,,,62086835.0,ns,5901516
size=32,btree map,15,,,63002854.0,ns,5988303
size=32,btree map,15,,,64217262.0,ns,6075090
size=32,btree map,15,,,64940614.0,ns,6161877
size=32,btree map,15,,,65753582.0,ns,6248664
size=32,btree map,15,,,66628309.0,ns,6335451
size=32,btree map,15,,,67568615.0,ns,6422238
size=32,btree map,15,,,68623254.0,ns,6509025
size=32,btree map,15,,,69318321.0,ns,6595812
size=32,btree map,15,,,70788888.0,ns,6682599
size=32,btree map,15,,,71277657.0,ns,6769386
size=32,btree map,15,,,72120136.0,ns,6856173
size=32,btree map,15,,,73000228.0,ns,6942960
size=32,btree map,15,,,73816107.0,ns,7029747
size=32,btree map,15,,,74809677.0,ns,7116534
size=32,btree map,15,,,75651013.0,ns,7203321
size=32,btree map,15,,,76871181.0,ns,7290108
size=32,btree map,15,,,77505161.0,ns,7376895
size=32,btree map,15,,,78413492.0,ns,7463682
size=32,btree map,15,,,79292878.0,ns,7550469
size=32,btree map,15,,,80255144.0,ns,7637256
size=32,btree map,15,,,81112631.0,ns,7724043
size=32,btree map,15,,,82333261.0,ns,7810830
size=32,btree map,15,,,83030561.0,ns,7897617
size=32,btree map,15,,,83919567.0,ns,7984404
size=32,btree map,15,,,84899176.0,ns,8071191
size=32,btree map,15,,,85903415.0,ns,8157978
size=32,btree map,15,,,86757563.0,ns,8244765
size=32,btree map,15,,,87887903.0,ns,8331552
size=32,btree map,15,,,88579430.0,ns,8418339
size=32,btree map,15,,,89419368.0,ns,8505126
size=32,btree map,15,,,90921848.0,ns,8591913
size=32,btree map,15,,,91140348.0,ns,8678700
