group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=8,simd16 map,30,,,963243.0,ns,140274
size=8,simd16 map,30,,,1926377.0,ns,280548
size=8,simd16 map,30,,,2944501.0,ns,420822
size=8,simd16 map,30,,,3860216.0,ns,561096
size=8,simd16 map,30,,,5212489.0,ns,701370
size=8,simd16 map,30,,,5817721.0,ns,841644
size=8,simd16 map,30,,,6757391.0,ns,981918
size=8,simd16 map,30,,,7745248.0,ns,1122192
size=8,simd16 map,30,,,8673191.0,ns,1262466
size=8,simd16 map,30,,,9637656.0,ns,1402740
size=8,simd16 map,30,,,10607282.0,ns,1543014
size=8,simd16 map,30,,,11573938.0,ns,1683288
size=8,simd16 map,30,,,12533169.0,ns,1823562
size=8,simd16 map,30,,,13544613.0,ns,1963836
size=8,simd16 map,30,,,14472329.0,ns,2104110
size=8,simd16 map,30,,,15422764.0,ns,2244384
size=8,simd16 map,30,,,16439277.0,ns,2384658
size=8,simd16 map,30,,,17359145.0,ns,2524932
size=8,simd16 map,30,,,18319571.0,ns,2665206
size=8,simd16 map,30,,,19277283.0,ns,2805480
size=8,simd16 map,30,,,20317616.0,ns,2945754
size=8,simd16 map,30,,,21211089.0,ns,3086028
size=8,simd16 map,30,,,22194634.0,ns,3226302
size=8,simd16 map,30,,,23288638.0,ns,3366576
size=8,simd16 map,30,,,24116871.0,ns,3506850
size=8,simd16 map,30,,,25064117.0,ns,3647124
size=8,simd16 map,30,,,26032193.0,ns,3787398
size=8,simd16 map,30,,,26993775.0,ns,3927672
size=8,simd16 map,30,,,27964540.0,ns,4067946
size=8,simd16 map,30,,,28924927.0,ns,4208220
size=8,simd16 map,30,,,29887664.0,ns,4348494
size=8,simd16 map,30,,,30851496.0,ns,4488768
size=8,simd16 map,30,,,31814734.0,ns,4629042
size=8,simd16 map,30,,,32651707.0,ns,4769316
size=8,simd16 map,30,,,33663246.0,ns,4909590
size=8,simd16 map,30,,,34700191.0,ns,5049864
size=8,simd16 map,30,,,35638165.0,ns,5190138
size=8,simd16 map,30,,,36641769.0,ns,5330412
size=8,simd16 map,30,,,37600649.0,ns,5470686
size=8,simd16 map,30,,,38460692.0,ns,5610960
size=8,simd16 map,30,,,39538867.0,ns,5751234
size=8,simd16 map,30,,,40492553.0,ns,5891508
size=8,simd16 map,30,,,41351543.0,ns,6031782
size=8,simd16 map,30,,,42433681.0,ns,6172056
size=8,simd16 map,30,,,43386746.0,ns,6312330
size=8,simd16 map,30,,,44348247.0,ns,6452604
size=8,simd16 map,30,,,45198360.0,ns,6592878
size=8,simd16 map,30,,,46282623.0,ns,6733152
size=8,simd16 map,30,,,47239827.0,ns,6873426
size=8,simd16 map,30,,,48017866.0,ns,7013700
size=8,simd16 map,30,,,48208574.0,ns,7153974
size=8,simd16 map,30,,,49146048.0,ns,7294248
size=8,simd16 map,30,,,50496815.0,ns,7434522
size=8,simd16 map,30,,,52070277.0,ns,7574796
size=8,simd16 map,30,,,53031256.0,ns,7715070
size=8,simd16 map,30,,,54000795.0,ns,7855344
size=8,simd16 map,30,,,55002642.0,ns,7995618
size=8,simd16 map,30,,,55927892.0,ns,8135892
size=8,simd16 map,30,,,57058998.0,ns,8276166
size=8,simd16 map,30,,,57842458.0,ns,8416440
size=8,simd16 map,30,,,58645258.0,ns,8556714
size=8,simd16 map,30,,,59512326.0,ns,8696988
size=8,simd16 map,30,,,60736044.0,ns,8837262
size=8,simd16 map,30,,,61711653.0,ns,8977536
size=8,simd16 map,30,,,62640780.0,ns,9117810
size=8,simd16 map,30,,,63617010.0,ns,9258084
size=8,simd16 map,30,,,64578003.0,ns,9398358
size=8,simd16 map,30,,,65567579.0,ns,9538632
size=8,simd16 map,30,,,66627017.0,ns,9678906
size=8,simd16 map,30,,,67472625.0,ns,9819180
size=8,simd16 map,30,,,68338038.0,ns,9959454
size=8,simd16 map,30,,,69161397.0,ns,10099728
size=8,simd16 map,30,,,70246017.0,ns,10240002
size=8,simd16 map,30,,,71223828.0,ns,10380276
size=8,simd16 map,30,,,72296397.0,ns,10520550
size=8,simd16 map,30,,,72207654.0,ns,10660824
size=8,simd16 map,30,,,72168281.0,ns,10801098
size=8,simd16 map,30,,,74795258.0,ns,10941372
size=8,simd16 map,30,,,76156814.0,ns,11081646
size=8,simd16 map,30,,,75770701.0,ns,11221920
size=8,simd16 map,30,,,75773987.0,ns,11362194
size=8,simd16 map,30,,,76926998.0,ns,11502468
size=8,simd16 map,30,,,77940818.0,ns,11642742
size=8,simd16 map,30,,,78744383.0,ns,11783016
size=8,simd16 map,30,,,78712966.0,ns,11923290
size=8,simd16 map,30,,,80778898.0,ns,12063564
size=8,simd16 map,30,,,82323684.0,ns,12203838
size=8,simd16 map,30,,,82331207.0,ns,12344112
size=8,simd16 map,30,,,83795604.0,ns,12484386
size=8,simd16 map,30,,,84920136.0,ns,12624660
size=8,simd16 map,30,,,85861269.0,ns,12764934
size=8,simd16 map,30,,,87267286.0,ns,12905208
size=8,simd16 map,30,,,89697110.0,ns,13045482
size=8,simd16 map,30,,,90679089.0,ns,13185756
size=8,simd16 map,30,,,91758137.0,ns,13326030
size=8,simd16 map,30,,,92623097.0,ns,13466304
size=8,simd16 map,30,,,93418185.0,ns,13606578
size=8,simd16 map,30,,,94476916.0,ns,13746852
size=8,simd16 map,30,,,95604462.0,ns,13887126
size=8,simd16 map,30,,,96489629.0,ns,14027400
