group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=64,binary map,10,,,998948.0,ns,192218
size=64,binary map,10,,,1928760.0,ns,384436
size=64,binary map,10,,,3102576.0,ns,576654
size=64,binary map,10,,,3833422.0,ns,768872
size=64,binary map,10,,,4972255.0,ns,961090
size=64,binary map,10,,,6348752.0,ns,1153308
size=64,binary map,10,,,6887881.0,ns,1345526
size=64,binary map,10,,,7709851.0,ns,1537744
size=64,binary map,10,,,8672516.0,ns,1729962
size=64,binary map,10,,,10013408.0,ns,1922180
size=64,binary map,10,,,10556306.0,ns,2114398
size=64,binary map,10,,,11801961.0,ns,2306616
size=64,binary map,10,,,12621828.0,ns,2498834
size=64,binary map,10,,,13453105.0,ns,2691052
size=64,binary map,10,,,14397546.0,ns,2883270
size=64,binary map,10,,,15818971.0,ns,3075488
size=64,binary map,10,,,16580758.0,ns,3267706
size=64,binary map,10,,,17815549.0,ns,3459924
size=64,binary map,10,,,18634520.0,ns,3652142
size=64,binary map,10,,,19593032.0,ns,3844360
size=64,binary map,10,,,20211507.0,ns,4036578
size=64,binary map,10,,,21170751.0,ns,4228796
size=64,binary map,10,,,22129958.0,ns,4421014
size=64,binary map,10,,,23395616.0,ns,4613232
size=64,binary map,10,,,24185772.0,ns,4805450
size=64,binary map,10,,,25064615.0,ns,4997668
size=64,binary map,10,,,26581757.0,ns,5189886
size=64,binary map,10,,,26904626.0,ns,5382104
size=64,binary map,10,,,27859854.0,ns,5574322
size=64,binary map,10,,,28142071.0,ns,5766540
size=64,binary map,10,,,28969748.0,ns,5958758
size=64,binary map,10,,,30355747.0,ns,6150976
size=64,binary map,10,,,31713029.0,ns,6343194
size=64,binary map,10,,,31782899.0,ns,6535412
size=64,binary map,10,,,33426162.0,ns,6727630
size=64,binary map,10,,,34596249.0,ns,6919848
size=64,binary map,10,,,35557910.0,ns,7112066
size=64,binary map,10,,,37210948.0,ns,7304284
size=64,binary map,10,,,37827644.0,ns,7496502
size=64,binary map,10,,,38988867.0,ns,7688720
size=64,binary map,10,,,39926019.0,ns,7880938
size=64,binary map,10,,,42112117.0,ns,8073156
size=64,binary map,10,,,42365741.0,ns,8265374
size=64,binary map,10,,,42493444.0,ns,8457592
size=64,binary map,10,,,43185379.0,ns,8649810
size=64,binary map,10,,,43271051.0,ns,8842028
size=64,binary map,10,,,44753870.0,ns,9034246
size=64,binary map,10,,,46111313.0,ns,9226464
size=64,binary map,10,,,46529168.0,ns,9418682
size=64,binary map,10,,,48792702.0,ns,9610900
size=64,binary map,10,,,50676561.0,ns,9803118
size=64,binary map,10,,,50741136.0,ns,9995336
size=64,binary map,10,,,51599156.0,ns,10187554
size=64,binary map,10,,,52498726.0,ns,10379772
size=64,binary map,10,,,55715606.0,ns,10571990
size=64,binary map,10,,,55859087.0,ns,10764208
size=64,binary map,10,,,56566344.0,ns,10956426
size=64,binary map,10,,,56690800.0,ns,11148644
size=64,binary map,10,,,57314076.0,ns,11340862
size=64,binary map,10,,,58416750.0,ns,11533080
size=64,binary map,10,,,59513258.0,ns,11725298
size=64,binary map,10,,,59800776.0,ns,11917516
size=64,binary map,10,,,60560865.0,ns,12109734
size=64,binary map,10,,,61543294.0,ns,12301952
size=64,binary map,10,,,62850637.0,ns,12494170
size=64,binary map,10,,,62459306.0,ns,12686388
size=64,binary map,10,,,63421694.0,ns,12878606
size=64,binary map,10,,,66042362.0,ns,13070824
size=64,binary map,10,,,66446959.0,ns,13263042
size=64,binary map,10,,,67768259.0,ns,13455260
size=64,binary map,10,,,68511391.0,ns,13647478
size=64,binary map,10,,,70064030.0,ns,13839696
size=64,binary map,10,,,70270242.0,ns,14031914
size=64,binary map,10,,,70106942.0,ns,14224132
size=64,binary map,10,,,71765617.0,ns,14416350
size=64,binary map,10,,,74796645.0,ns,14608568
size=64,binary map,10,,,75116598.0,ns,14800786
size=64,binary map,10,,,76304296.0,ns,14993004
size=64,binary map,10,,,78082825.0,ns,15185222
size=64,binary map,10,,,76605213.0,ns,15377440
size=64,binary map,10,,,77301291.0,ns,15569658
size=64,binary map,10,,,78737313.0,ns,15761876
size=64,binary map,10,,,81764781.0,ns,15954094
size=64,binary map,10,,,80640070.0,ns,16146312
size=64,binary map,10,,,82330265.0,ns,16338530
size=64,binary map,10,,,83009241.0,ns,16530748
size=64,binary map,10,,,85325038.0,ns,16722966
size=64,binary map,10,,,84995710.0,ns,16915184
size=64,binary map,10,,,85877359.0,ns,17107402
size=64,binary map,10,,,86805530.0,ns,17299620
size=64,binary map,10,,,88679489.0,ns,17491838
size=64,binary map,10,,,88741763.0,ns,17684056
size=64,binary map,10,,,88290289.0,ns,17876274
size=64,binary map,10,,,90693658.0,ns,18068492
size=64,binary map,10,,,91527611.0,ns,18260710
size=64,binary map,10,,,93075977.0,ns,18452928
size=64,binary map,10,,,94320993.0,ns,18645146
size=64,binary map,10,,,96228541.0,ns,18837364
size=64,binary map,10,,,93995943.0,ns,19029582
size=64,binary map,10,,,95499790.0,ns,19221800
