group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=8,hash map,10,,,962482.0,ns,176207
size=8,hash map,10,,,1932850.0,ns,352414
size=8,hash map,10,,,3103434.0,ns,528621
size=8,hash map,10,,,3815587.0,ns,704828
size=8,hash map,10,,,4850955.0,ns,881035
size=8,hash map,10,,,5653368.0,ns,1057242
size=8,hash map,10,,,6711488.0,ns,1233449
size=8,hash map,10,,,7565899.0,ns,1409656
size=8,hash map,10,,,8517063.0,ns,1585863
size=8,hash map,10,,,9395782.0,ns,1762070
size=8,hash map,10,,,10466625.0,ns,1938277
size=8,hash map,10,,,11323004.0,ns,2114484
size=8,hash map,10,,,12263614.0,ns,2290691
size=8,hash map,10,,,13257816.0,ns,2466898
size=8,hash map,10,,,14194508.0,ns,2643105
size=8,hash map,10,,,15089639.0,ns,2819312
size=8,hash map,10,,,16227897.0,ns,2995519
size=8,hash map,10,,,16952259.0,ns,3171726
size=8,hash map,10,,,17947786.0,ns,3347933
size=8,hash map,10,,,18884978.0,ns,3524140
size=8,hash map,10,,,19852422.0,ns,3700347
size=8,hash map,10,,,20765896.0,ns,3876554
size=8,hash map,10,,,21822274.0,ns,4052761
size=8,hash map,10,,,22835402.0,ns,4228968
size=8,hash map,10,,,23751716.0,ns,4405175
size=8,hash map,10,,,24625473.0,ns,4581382
size=8,hash map,10,,,25352872.0,ns,4757589
size=8,hash map,10,,,26845950.0,ns,4933796
size=8,hash map,10,,,29033682.0,ns,5110003
size=8,hash map,10,,,28959408.0,ns,5286210
size=8,hash map,10,,,29955798.0,ns,5462417
size=8,hash map,10,,,30900843.0,ns,5638624
size=8,hash map,10,,,31899583.0,ns,5814831
size=8,hash map,10,,,32595648.0,ns,5991038
size=8,hash map,10,,,32987324.0,ns,6167245
size=8,hash map,10,,,34048327.0,ns,6343452
size=8,hash map,10,,,34869821.0,ns,6519659
size=8,hash map,10,,,35912200.0,ns,6695866
size=8,hash map,10,,,37509800.0,ns,6872073
size=8,hash map,10,,,37889391.0,ns,7048280
size=8,hash map,10,,,38914512.0,ns,7224487
size=8,hash map,10,,,40112757.0,ns,7400694
size=8,hash map,10,,,41488640.0,ns,7576901
size=8,hash map,10,,,42778978.0,ns,7753108
size=8,hash map,10,,,43370635.0,ns,7929315
size=8,hash map,10,,,44436805.0,ns,8105522
size=8,hash map,10,,,44862245.0,ns,8281729
size=8,hash map,10,,,45391789.0,ns,8457936
size=8,hash map,10,,,46138457.0,ns,8634143
size=8,hash map,10,,,47228107.0,ns,8810350
size=8,hash map,10,,,48152827.0,ns,8986557
size=8,hash map,10,,,49110994.0,ns,9162764
size=8,hash map,10,,,50040730.0,ns,9338971
size=8,hash map,10,,,51074214.0,ns,9515178
size=8,hash map,10,,,51842591.0,ns,9691385
size=8,hash map,10,,,52928718.0,ns,9867592
size=8,hash map,10,,,53839599.0,ns,10043799
size=8,hash map,10,,,54786998.0,ns,10220006
size=8,hash map,10,,,55738721.0,ns,10396213
size=8,hash map,10,,,56659161.0,ns,10572420
size=8,hash map,10,,,57589666.0,ns,10748627
size=8,hash map,10,,,58532829.0,ns,10924834
size=8,hash map,10,,,59257500.0,ns,11101041
size=8,hash map,10,,,60417719.0,ns,11277248
size=8,hash map,10,,,61436639.0,ns,11453455
size=8,hash map,10,,,62319378.0,ns,11629662
size=8,hash map,10,,,62905507.0,ns,11805869
size=8,hash map,10,,,65494394.0,ns,11982076
size=8,hash map,10,,,66559145.0,ns,12158283
size=8,hash map,10,,,67685379.0,ns,12334490
size=8,hash map,10,,,67072276.0,ns,12510697
size=8,hash map,10,,,67936070.0,ns,12686904
size=8,hash map,10,,,68912297.0,ns,12863111
size=8,hash map,10,,,69890806.0,ns,13039318
size=8,hash map,10,,,71276069.0,ns,13215525
size=8,hash map,10,,,73383177.0,ns,13391732
size=8,hash map,10,,,74397437.0,ns,13567939
size=8,hash map,10,,,73924765.0,ns,13744146
size=8,hash map,10,,,74585348.0,ns,13920353
size=8,hash map,10,,,75452957.0,ns,14096560
size=8,hash map,10,,,76263791.0,ns,14272767
size=8,hash map,10,,,77102656.0,ns,14448974
size=8,hash map,10,,,78052573.0,ns,14625181
size=8,hash map,10,,,79126757.0,ns,14801388
size=8,hash map,10,,,79944381.0,ns,14977595
size=8,hash map,10,,,81462619.0,ns,15153802
size=8,hash map,10,,,82206204.0,ns,15330009
size=8,hash map,10,,,83118861.0,ns,15506216
size=8,hash map,10,,,84006170.0,ns,15682423
size=8,hash map,10,,,85151060.0,ns,15858630
size=8,hash map,10,,,85520165.0,ns,16034837
size=8,hash map,10,,,86667156.0,ns,16211044
size=8,hash map,10,,,87901487.0,ns,16387251
size=8,hash map,10,,,88893131.0,ns,16563458
size=8,hash map,10,,,90810673.0,ns,16739665
size=8,hash map,10,,,90715213.0,ns,16915872
size=8,hash map,10,,,91314769.0,ns,17092079
size=8,hash map,10,,,92479989.0,ns,17268286
size=8,hash map,10,,,93434212.0,ns,17444493
size=8,hash map,10,,,94377290.0,ns,17620700
