group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=8,hash map,5,,,946867.0,ns,168031
size=8,hash map,5,,,1884176.0,ns,336062
size=8,hash map,5,,,2883576.0,ns,504093
size=8,hash map,5,,,3777008.0,ns,672124
size=8,hash map,5,,,4775778.0,ns,840155
size=8,hash map,5,,,5686151.0,ns,1008186
size=8,hash map,5,,,6897271.0,ns,1176217
size=8,hash map,5,,,7594950.0,ns,1344248
size=8,hash map,5,,,8489166.0,ns,1512279
size=8,hash map,5,,,9477684.0,ns,1680310
size=8,hash map,5,,,10584821.0,ns,1848341
size=8,hash map,5,,,11695702.0,ns,2016372
size=8,hash map,5,,,12607718.0,ns,2184403
size=8,hash map,5,,,13571756.0,ns,2352434
size=8,hash map,5,,,14482968.0,ns,2520465
size=8,hash map,5,,,15517412.0,ns,2688496
size=8,hash map,5,,,16265313.0,ns,2856527
size=8,hash map,5,,,17452682.0,ns,3024558
size=8,hash map,5,,,18433202.0,ns,3192589
size=8,hash map,5,,,19428639.0,ns,3360620
size=8,hash map,5,,,20405112.0,ns,3528651
size=8,hash map,5,,,21403679.0,ns,3696682
size=8,hash map,5,,,22089278.0,ns,3864713
size=8,hash map,5,,,22738724.0,ns,4032744
size=8,hash map,5,,,23672180.0,ns,4200775
size=8,hash map,5,,,24776829.0,ns,4368806
size=8,hash map,5,,,25519569.0,ns,4536837
size=8,hash map,5,,,26429402.0,ns,4704868
size=8,hash map,5,,,27360693.0,ns,4872899
size=8,hash map,5,,,28296298.0,ns,5040930
size=8,hash map,5,,,29200673.0,ns,5208961
size=8,hash map,5,,,30232064.0,ns,5376992
size=8,hash map,5,,,31183261.0,ns,5545023
size=8,hash map,5,,,31936189.0,ns,5713054
size=8,hash map,5,,,33152906.0,ns,5881085
size=8,hash map,5,,,33899660.0,ns,6049116
size=8,hash map,5,,,34990692.0,ns,6217147
size=8,hash map,5,,,35899244.0,ns,6385178
size=8,hash map,5,,,37016458.0,ns,6553209
size=8,hash map,5,,,37866453.0,ns,6721240
size=8,hash map,5,,,38703721.0,ns,6889271
size=8,hash map,5,,,39860379.0,ns,7057302
size=8,hash map,5,,,40661444.0,ns,7225333
size=8,hash map,5,,,41545850.0,ns,7393364
size=8,hash map,5,,,42741959.0,ns,7561395
size=8,hash map,5,,,43433374.0,ns,7729426
size=8,hash map,5,,,44342100.0,ns,7897457
size=8,hash map,5,,,45282465.0,ns,8065488
size=8,hash map,5,,,46229886.0,ns,8233519
size=8,hash map,5,,,47029795.0,ns,8401550
size=8,hash map,5,,,48278350.0,ns,8569581
size=8,hash map,5,,,49295638.0,ns,8737612
size=8,hash map,5,,,50035717.0,ns,8905643
size=8,hash map,5,,,51104181.0,ns,9073674
size=8,hash map,5,,,57418217.0,ns,9241705
size=8,hash map,5,,,53066704.0,ns,9409736
size=8,hash map,5,,,54083154.0,ns,9577767
size=8,hash map,5,,,54949458.0,ns,9745798
size=8,hash map,5,,,55878854.0,ns,9913829
size=8,hash map,5,,,57248913.0,ns,10081860
size=8,hash map,5,,,57544672.0,ns,10249891
size=8,hash map,5,,,58712017.0,ns,10417922
size=8,hash map,5,,,59647980.0,ns,10585953
size=8,hash map,5,,,60684147.0,ns,10753984
size=8,hash map,5,,,61399644.0,ns,10922015
size=8,hash map,5,,,62287957.0,ns,11090046
size=8,hash map,5,,,63440212.0,ns,11258077
size=8,hash map,5,,,63926302.0,ns,11426108
size=8,hash map,5,,,65479727.0,ns,11594139
size=8,hash map,5,,,66326971.0,ns,11762170
size=8,hash map,5,,,67124541.0,ns,11930201
size=8,hash map,5,,,68152210.0,ns,12098232
size=8,hash map,5,,,69121900.0,ns,12266263
size=8,hash map,5,,,70054911.0,ns,12434294
size=8,hash map,5,,,70930883.0,ns,12602325
size=8,hash map,5,,,71565673.0,ns,12770356
size=8,hash map,5,,,72930074.0,ns,12938387
size=8,hash map,5,,,73605899.0,ns,13106418
size=8,hash map,5,,,74784078.0,ns,13274449
size=8,hash map,5,,,75849900.0,ns,13442480
size=8,hash map,5,,,77068126.0,ns,13610511
size=8,hash map,5,,,77343794.0,ns,13778542
size=8,hash map,5,,,78337542.0,ns,13946573
size=8,hash map,5,,,79247803.0,ns,14114604
size=8,hash map,5,,,80007937.0,ns,14282635
size=8,hash map,5,,,81143317.0,ns,14450666
size=8,hash map,5,,,82094651.0,ns,14618697
size=8,hash map,5,,,83362730.0,ns,14786728
size=8,hash map,5,,,83101596.0,ns,14954759
size=8,hash map,5,,,85136098.0,ns,15122790
size=8,hash map,5,,,86292873.0,ns,15290821
size=8,hash map,5,,,87264756.0,ns,15458852
size=8,hash map,5,,,87840971.0,ns,15626883
size=8,hash map,5,,,88891631.0,ns,15794914
size=8,hash map,5,,,89662792.0,ns,15962945
size=8,hash map,5,,,90406323.0,ns,16130976
size=8,hash map,5,,,91470682.0,ns,16299007
size=8,hash map,5,,,92645707.0,ns,16467038
size=8,hash map,5,,,93605256.0,ns,16635069
size=8,hash map,5,,,94546453.0,ns,16803100
