group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=64,binary map,50,,,944004.0,ns,145701
size=64,binary map,50,,,1886509.0,ns,291402
size=64,binary map,50,,,2847322.0,ns,437103
size=64,binary map,50,,,4146861.0,ns,582804
size=64,binary map,50,,,5063253.0,ns,728505
size=64,binary map,50,,,5889460.0,ns,874206
size=64,binary map,50,,,6671340.0,ns,1019907
size=64,binary map,50,,,8008528.0,ns,1165608
size=64,binary map,50,,,9033162.0,ns,1311309
size=64,binary map,50,,,9525421.0,ns,1457010
size=64,binary map,50,,,10912268.0,ns,1602711
size=64,binary map,50,,,11333579.0,ns,1748412
size=64,binary map,50,,,12285300.0,ns,1894113
size=64,binary map,50,,,13229028.0,ns,2039814
size=64,binary map,50,,,14630012.0,ns,2185515
size=64,binary map,50,,,15465462.0,ns,2331216
size=64,binary map,50,,,16572511.0,ns,2476917
size=64,binary map,50,,,17015700.0,ns,2622618
size=64,binary map,50,,,17980520.0,ns,2768319
size=64,binary map,50,,,18926369.0,ns,2914020
size=64,binary map,50,,,20149672.0,ns,3059721
size=64,binary map,50,,,21355340.0,ns,3205422
size=64,binary map,50,,,22346918.0,ns,3351123
size=64,binary map,50,,,23010851.0,ns,3496824
size=64,binary map,50,,,23410863.0,ns,3642525
size=64,binary map,50,,,24928439.0,ns,3788226
size=64,binary map,50,,,25404392.0,ns,3933927
size=64,binary map,50,,,26517921.0,ns,4079628
size=64,binary map,50,,,27680662.0,ns,4225329
size=64,binary map,50,,,28356066.0,ns,4371030
size=64,binary map,50,,,29391605.0,ns,4516731
size=64,binary map,50,,,30623658.0,ns,4662432
size=64,binary map,50,,,31641199.0,ns,4808133
size=64,binary map,50,,,32272017.0,ns,4953834
size=64,binary map,50,,,33548817.0,ns,5099535
size=64,binary map,50,,,34278034.0,ns,5245236
size=64,binary map,50,,,34981359.0,ns,5390937
size=64,binary map,50,,,35682417.0,ns,5536638
size=64,binary map,50,,,36637673.0,ns,5682339
size=64,binary map,50,,,37355480.0,ns,5828040
size=64,binary map,50,,,38085725.0,ns,5973741
size=64,binary map,50,,,38757403.0,ns,6119442
size=64,binary map,50,,,40049044.0,ns,6265143
size=64,binary map,50,,,41389681.0,ns,6410844
size=64,binary map,50,,,41991928.0,ns,6556545
size=64,binary map,50,,,42392378.0,ns,6702246
size=64,binary map,50,,,43339018.0,ns,6847947
size=64,binary map,50,,,44169712.0,ns,6993648
size=64,binary map,50,,,46674817.0,ns,7139349
size=64,binary map,50,,,47314979.0,ns,7285050
size=64,binary map,50,,,48137699.0,ns,7430751
size=64,binary map,50,,,50153623.0,ns,7576452
size=64,binary map,50,,,49960579.0,ns,7722153
size=64,binary map,50,,,49761473.0,ns,7867854
size=64,binary map,50,,,51225950.0,ns,8013555
size=64,binary map,50,,,52370525.0,ns,8159256
size=64,binary map,50,,,53276622.0,ns,8304957
size=64,binary map,50,,,54348673.0,ns,8450658
size=64,binary map,50,,,56483160.0,ns,8596359
size=64,binary map,50,,,56997797.0,ns,8742060
size=64,binary map,50,,,58406014.0,ns,8887761
size=64,binary map,50,,,57997134.0,ns,9033462
size=64,binary map,50,,,58471152.0,ns,9179163
size=64,binary map,50,,,59194306.0,ns,9324864
size=64,binary map,50,,,60309783.0,ns,9470565
size=64,binary map,50,,,63758417.0,ns,9616266
size=64,binary map,50,,,63899542.0,ns,9761967
size=64,binary map,50,,,64974932.0,ns,9907668
size=64,binary map,50,,,65683269.0,ns,10053369
size=64,binary map,50,,,65384217.0,ns,10199070
size=64,binary map,50,,,65257160.0,ns,10344771
size=64,binary map,50,,,67587130.0,ns,10490472
size=64,binary map,50,,,70103576.0,ns,10636173
size=64,binary map,50,,,70030943.0,ns,10781874
size=64,binary map,50,,,70766186.0,ns,10927575
size=64,binary map,50,,,70865659.0,ns,11073276
size=64,binary map,50,,,71318864.0,ns,11218977
size=64,binary map,50,,,72364760.0,ns,11364678
size=64,binary map,50,,,74138456.0,ns,11510379
size=64,binary map,50,,,75255793.0,ns,11656080
size=64,binary map,50,,,77720286.0,ns,11801781
size=64,binary map,50,,,77622492.0,ns,11947482
size=64,binary map,50,,,78167978.0,ns,12093183
size=64,binary map,50,,,79125280.0,ns,12238884
size=64,binary map,50,,,80041295.0,ns,12384585
size=64,binary map,50,,,82007274.0,ns,12530286
size=64,binary map,50,,,83913773.0,ns,12675987
size=64,binary map,50,,,84959829.0,ns,12821688
size=64,binary map,50,,,83910207.0,ns,12967389
size=64,binary map,50,,,83720076.0,ns,13113090
size=64,binary map,50,,,84918290.0,ns,13258791
size=64,binary map,50,,,85659163.0,ns,13404492
size=64,binary map,50,,,88844535.0,ns,13550193
size=64,binary map,50,,,89698436.0,ns,13695894
size=64,binary map,50,,,90488746.0,ns,13841595
size=64,binary map,50,,,88806847.0,ns,13987296
size=64,binary map,50,,,90680424.0,ns,14132997
size=64,binary map,50,,,93484535.0,ns,14278698
size=64,binary map,50,,,95045013.0,ns,14424399
size=64,binary map,50,,,93974810.0,ns,14570100
