group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=128,hash map,1,,,990040.0,ns,174556
size=128,hash map,1,,,1895463.0,ns,349112
size=128,hash map,1,,,2847408.0,ns,523668
size=128,hash map,1,,,3857574.0,ns,698224
size=128,hash map,1,,,4829059.0,ns,872780
size=128,hash map,1,,,5748840.0,ns,1047336
size=128,hash map,1,,,6689540.0,ns,1221892
size=128,hash map,1,,,7589665.0,ns,1396448
size=128,hash map,1,,,8579322.0,ns,1571004
size=128,hash map,1,,,9587041.0,ns,1745560
size=128,hash map,1,,,10474600.0,ns,1920116
size=128,hash map,1,,,11578422.0,ns,2094672
size=128,hash map,1,,,12429977.0,ns,2269228
size=128,hash map,1,,,13334325.0,ns,2443784
size=128,hash map,1,,,14281357.0,ns,2618340
size=128,hash map,1,,,15268809.0,ns,2792896
size=128,hash map,1,,,16155545.0,ns,2967452
size=128,hash map,1,,,17174288.0,ns,3142008
size=128,hash map,1,,,18114211.0,ns,3316564
size=128,hash map,1,,,19068025.0,ns,3491120
size=128,hash map,1,,,20120640.0,ns,3665676
size=128,hash map,1,,,20952302.0,ns,3840232
size=128,hash map,1,,,21919277.0,ns,4014788
size=128,hash map,1,,,23312657.0,ns,4189344
size=128,hash map,1,,,23839327.0,ns,4363900
size=128,hash map,1,,,25066997.0,ns,4538456
size=128,hash map,1,,,26028922.0,ns,4713012
size=128,hash map,1,,,26956570.0,ns,4887568
size=128,hash map,1,,,27457958.0,ns,5062124
size=128,hash map,1,,,28669335.0,ns,5236680
size=128,hash map,1,,,29555441.0,ns,5411236
size=128,hash map,1,,,30510261.0,ns,5585792
size=128,hash map,1,,,31509834.0,ns,5760348
size=128,hash map,1,,,33175876.0,ns,5934904
size=128,hash map,1,,,47116691.0,ns,6109460
size=128,hash map,1,,,38691792.0,ns,6284016
size=128,hash map,1,,,35897731.0,ns,6458572
size=128,hash map,1,,,36247280.0,ns,6633128
size=128,hash map,1,,,37132202.0,ns,6807684
size=128,hash map,1,,,37914488.0,ns,6982240
size=128,hash map,1,,,38877151.0,ns,7156796
size=128,hash map,1,,,39836495.0,ns,7331352
size=128,hash map,1,,,40815541.0,ns,7505908
size=128,hash map,1,,,41727739.0,ns,7680464
size=128,hash map,1,,,42640415.0,ns,7855020
size=128,hash map,1,,,43578260.0,ns,8029576
size=128,hash map,1,,,44759952.0,ns,8204132
size=128,hash map,1,,,45543381.0,ns,8378688
size=128,hash map,1,,,46708581.0,ns,8553244
size=128,hash map,1,,,47612183.0,ns,8727800
size=128,hash map,1,,,48550926.0,ns,8902356
size=128,hash map,1,,,50027242.0,ns,9076912
size=128,hash map,1,,,50369414.0,ns,9251468
size=128,hash map,1,,,51279553.0,ns,9426024
size=128,hash map,1,,,52487256.0,ns,9600580
size=128,hash map,1,,,53354092.0,ns,9775136
size=128,hash map,1,,,54665545.0,ns,9949692
size=128,hash map,1,,,55004231.0,ns,10124248
size=128,hash map,1,,,56551082.0,ns,10298804
size=128,hash map,1,,,57173329.0,ns,10473360
size=128,hash map,1,,,58028180.0,ns,10647916
size=128,hash map,1,,,59074988.0,ns,10822472
size=128,hash map,1,,,60009446.0,ns,10997028
size=128,hash map,1,,,61042614.0,ns,11171584
size=128,hash map,1,,,61887847.0,ns,11346140
size=128,hash map,1,,,63060325.0,ns,11520696
size=128,hash map,1,,,63564818.0,ns,11695252
size=128,hash map,1,,,64792818.0,ns,11869808
size=128,hash map,1,,,65808163.0,ns,12044364
size=128,hash map,1,,,67998172.0,ns,12218920
size=128,hash map,1,,,68389162.0,ns,12393476
size=128,hash map,1,,,68672709.0,ns,12568032
size=128,hash map,1,,,70038652.0,ns,12742588
size=128,hash map,1,,,70599424.0,ns,12917144
size=128,hash map,1,,,71149706.0,ns,13091700
size=128,hash map,1,,,72286427.0,ns,13266256
size=128,hash map,1,,,73516618.0,ns,13440812
size=128,hash map,1,,,74342410.0,ns,13615368
size=128,hash map,1,,,75244186.0,ns,13789924
size=128,hash map,1,,,76442698.0,ns,13964480
size=128,hash map,1,,,77169120.0,ns,14139036
size=128,hash map,1,,,78178676.0,ns,14313592
size=128,hash map,1,,,79894007.0,ns,14488148
size=128,hash map,1,,,80155847.0,ns,14662704
size=128,hash map,1,,,81049507.0,ns,14837260
size=128,hash map,1,,,82321713.0,ns,15011816
size=128,hash map,1,,,83591390.0,ns,15186372
size=128,hash map,1,,,83931506.0,ns,15360928
size=128,hash map,1,,,85194985.0,ns,15535484
size=128,hash map,1,,,85844702.0,ns,15710040
size=128,hash map,1,,,86740531.0,ns,15884596
size=128,hash map,1,,,87758895.0,ns,16059152
size=128,hash map,1,,,88221411.0,ns,16233708
size=128,hash map,1,,,89552102.0,ns,16408264
size=128,hash map,1,,,90689253.0,ns,16582820
size=128,hash map,1,,,91612649.0,ns,16757376
size=128,hash map,1,,,92700665.0,ns,16931932
size=128,hash map,1,,,93475133.0,ns,17106488
size=128,hash map,1,,,94516531.0,ns,17281044
size=128,hash map,1,,,95439165.0,ns,17455600
