group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=128,binary map,15,,,987437.0,ns,140351
size=128,binary map,15,,,1927112.0,ns,280702
size=128,binary map,15,,,3071161.0,ns,421053
size=128,binary map,15,,,3843990.0,ns,561404
size=128,binary map,15,,,4796688.0,ns,701755
size=128,binary map,15,,,5813066.0,ns,842106
size=128,binary map,15,,,6721617.0,ns,982457
size=128,binary map,15,,,7677708.0,ns,1122808
size=128,binary map,15,,,8688389.0,ns,1263159
size=128,binary map,15,,,9602403.0,ns,1403510
size=128,binary map,15,,,10560852.0,ns,1543861
size=128,binary map,15,,,11521897.0,ns,1684212
size=128,binary map,15,,,12545852.0,ns,1824563
size=128,binary map,15,,,13451097.0,ns,1964914
size=128,binary map,15,,,14409826.0,ns,2105265
size=128,binary map,15,,,15360796.0,ns,2245616
size=128,binary map,15,,,16320944.0,ns,2385967
size=128,binary map,15,,,17291698.0,ns,2526318
size=128,binary map,15,,,18311138.0,ns,2666669
size=128,binary map,15,,,19226300.0,ns,2807020
size=128,binary map,15,,,20177922.0,ns,2947371
size=128,binary map,15,,,21140414.0,ns,3087722
size=128,binary map,15,,,22112640.0,ns,3228073
size=128,binary map,15,,,23062372.0,ns,3368424
size=128,binary map,15,,,24032142.0,ns,3508775
size=128,binary map,15,,,24979536.0,ns,3649126
size=128,binary map,15,,,26321780.0,ns,3789477
size=128,binary map,15,,,26901752.0,ns,3929828
size=128,binary map,15,,,27853937.0,ns,4070179
size=128,binary map,15,,,28803014.0,ns,4210530
size=128,binary map,15,,,29768635.0,ns,4350881
size=128,binary map,15,,,30496242.0,ns,4491232
size=128,binary map,15,,,30969274.0,ns,4631583
size=128,binary map,15,,,31892995.0,ns,4771934
size=128,binary map,15,,,32869390.0,ns,4912285
size=128,binary map,15,,,33817030.0,ns,5052636
size=128,binary map,15,,,34693231.0,ns,5192987
size=128,binary map,15,,,35861137.0,ns,5333338
size=128,binary map,15,,,37471184.0,ns,5473689
size=128,binary map,15,,,38428455.0,ns,5614040
size=128,binary map,15,,,39374402.0,ns,5754391
size=128,binary map,15,,,40360166.0,ns,5894742
size=128,binary map,15,,,41301430.0,ns,6035093
size=128,binary map,15,,,42314687.0,ns,6175444
size=128,binary map,15,,,43219342.0,ns,6315795
size=128,binary map,15,,,43458777.0,ns,6456146
size=128,binary map,15,,,44244649.0,ns,6596497
size=128,binary map,15,,,45064325.0,ns,6736848
size=128,binary map,15,,,47027405.0,ns,6877199
size=128,binary map,15,,,48062545.0,ns,7017550
size=128,binary map,15,,,49129804.0,ns,7157901
size=128,binary map,15,,,49984393.0,ns,7298252
size=128,binary map,15,,,51552285.0,ns,7438603
size=128,binary map,15,,,51914876.0,ns,7578954
size=128,binary map,15,,,52854975.0,ns,7719305
size=128,binary map,15,,,53710536.0,ns,7859656
size=128,binary map,15,,,53549354.0,ns,8000007
size=128,binary map,15,,,54564876.0,ns,8140358
size=128,binary map,15,,,56472332.0,ns,8280709
size=128,binary map,15,,,57720418.0,ns,8421060
size=128,binary map,15,,,58655328.0,ns,8561411
size=128,binary map,15,,,60130097.0,ns,8701762
size=128,binary map,15,,,60539754.0,ns,8842113
size=128,binary map,15,,,61458584.0,ns,8982464
size=128,binary map,15,,,62414194.0,ns,9122815
size=128,binary map,15,,,63377941.0,ns,9263166
size=128,binary map,15,,,64318338.0,ns,9403517
size=128,binary map,15,,,64192675.0,ns,9543868
size=128,binary map,15,,,64851146.0,ns,9684219
size=128,binary map,15,,,66375109.0,ns,9824570
size=128,binary map,15,,,68185410.0,ns,9964921
size=128,binary map,15,,,69208635.0,ns,10105272
size=128,binary map,15,,,70170972.0,ns,10245623
size=128,binary map,15,,,70447382.0,ns,10385974
size=128,binary map,15,,,70940446.0,ns,10526325
size=128,binary map,15,,,72733006.0,ns,10666676
size=128,binary map,15,,,74036710.0,ns,10807027
size=128,binary map,15,,,74973583.0,ns,10947378
size=128,binary map,15,,,76015074.0,ns,11087729
size=128,binary map,15,,,76286208.0,ns,11228080
size=128,binary map,15,,,76080895.0,ns,11368431
size=128,binary map,15,,,77069441.0,ns,11508782
size=128,binary map,15,,,79542291.0,ns,11649133
size=128,binary map,15,,,80913556.0,ns,11789484
size=128,binary map,15,,,81694301.0,ns,11929835
size=128,binary map,15,,,82455088.0,ns,12070186
size=128,binary map,15,,,81737055.0,ns,12210537
size=128,binary map,15,,,83302830.0,ns,12350888
size=128,binary map,15,,,85747445.0,ns,12491239
size=128,binary map,15,,,86496094.0,ns,12631590
size=128,binary map,15,,,87450277.0,ns,12771941
size=128,binary map,15,,,88391784.0,ns,12912292
size=128,binary map,15,,,87381012.0,ns,13052643
size=128,binary map,15,,,88433869.0,ns,13192994
size=128,binary map,15,,,89994162.0,ns,13333345
size=128,binary map,15,,,92307649.0,ns,13473696
size=128,binary map,15,,,93212857.0,ns,13614047
size=128,binary map,15,,,92288888.0,ns,13754398
size=128,binary map,15,,,93147258.0,ns,13894749
size=128,binary map,15,,,95958810.0,ns,14035100
