group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=64,linear map,15,,,962448.0,ns,158330
size=64,linear map,15,,,1924720.0,ns,316660
size=64,linear map,15,,,2899672.0,ns,474990
size=64,linear map,15,,,3881748.0,ns,633320
size=64,linear map,15,,,4963537.0,ns,791650
size=64,linear map,15,,,5833988.0,ns,949980
size=64,linear map,15,,,6746378.0,ns,1108310
size=64,linear map,15,,,7735994.0,ns,1266640
size=64,linear map,15,,,8743703.0,ns,1424970
size=64,linear map,15,,,9637859.0,ns,1583300
size=64,linear map,15,,,10595522.0,ns,1741630
size=64,linear map,15,,,11562628.0,ns,1899960
size=64,linear map,15,,,12520699.0,ns,2058290
size=64,linear map,15,,,13485710.0,ns,2216620
size=64,linear map,15,,,14503711.0,ns,2374950
size=64,linear map,15,,,15429219.0,ns,2533280
size=64,linear map,15,,,16391300.0,ns,2691610
size=64,linear map,15,,,17253307.0,ns,2849940
size=64,linear map,15,,,18296952.0,ns,3008270
size=64,linear map,15,,,19262553.0,ns,3166600
size=64,linear map,15,,,20225744.0,ns,3324930
size=64,linear map,15,,,20987902.0,ns,3483260
size=64,linear map,15,,,22161593.0,ns,3641590
size=64,linear map,15,,,23140569.0,ns,3799920
size=64,linear map,15,,,24228110.0,ns,3958250
size=64,linear map,15,,,24969929.0,ns,4116580
size=64,linear map,15,,,26036214.0,ns,4274910
size=64,linear map,15,,,26974674.0,ns,4433240
size=64,linear map,15,,,27939117.0,ns,4591570
size=64,linear map,15,,,28875296.0,ns,4749900
size=64,linear map,15,,,29978044.0,ns,4908230
size=64,linear map,15,,,30784465.0,ns,5066560
size=64,linear map,15,,,31316369.0,ns,5224890
size=64,linear map,15,,,32771969.0,ns,5383220
size=64,linear map,15,,,33711133.0,ns,5541550
size=64,linear map,15,,,34669477.0,ns,5699880
size=64,linear map,15,,,35691216.0,ns,5858210
size=64,linear map,15,,,36675445.0,ns,6016540
size=64,linear map,15,,,37052370.0,ns,6174870
size=64,linear map,15,,,37674387.0,ns,6333200
size=64,linear map,15,,,38531675.0,ns,6491530
size=64,linear map,15,,,40314214.0,ns,6649860
size=64,linear map,15,,,40540074.0,ns,6808190
size=64,linear map,15,,,41877510.0,ns,6966520
size=64,linear map,15,,,43374860.0,ns,7124850
size=64,linear map,15,,,44355277.0,ns,7283180
size=64,linear map,15,,,45124589.0,ns,7441510
size=64,linear map,15,,,45877323.0,ns,7599840
size=64,linear map,15,,,46145168.0,ns,7758170
size=64,linear map,15,,,47093163.0,ns,7916500
size=64,linear map,15,,,48110486.0,ns,8074830
size=64,linear map,15,,,49019166.0,ns,8233160
size=64,linear map,15,,,49859247.0,ns,8391490
size=64,linear map,15,,,50987367.0,ns,8549820
size=64,linear map,15,,,52648594.0,ns,8708150
size=64,linear map,15,,,54036822.0,ns,8866480
size=64,linear map,15,,,54908330.0,ns,9024810
size=64,linear map,15,,,55915329.0,ns,9183140
size=64,linear map,15,,,56913366.0,ns,9341470
size=64,linear map,15,,,57439220.0,ns,9499800
size=64,linear map,15,,,57460859.0,ns,9658130
size=64,linear map,15,,,58476718.0,ns,9816460
size=64,linear map,15,,,60044246.0,ns,9974790
size=64,linear map,15,,,61665159.0,ns,10133120
size=64,linear map,15,,,62701182.0,ns,10291450
size=64,linear map,15,,,62975217.0,ns,10449780
size=64,linear map,15,,,62908875.0,ns,10608110
size=64,linear map,15,,,63836628.0,ns,10766440
size=64,linear map,15,,,65086533.0,ns,10924770
size=64,linear map,15,,,66075747.0,ns,11083100
size=64,linear map,15,,,67231288.0,ns,11241430
size=64,linear map,15,,,67655595.0,ns,11399760
size=64,linear map,15,,,68492037.0,ns,11558090
size=64,linear map,15,,,69432705.0,ns,11716420
size=64,linear map,15,,,72072183.0,ns,11874750
size=64,linear map,15,,,73212053.0,ns,12033080
size=64,linear map,15,,,73717005.0,ns,12191410
size=64,linear map,15,,,73211660.0,ns,12349740
size=64,linear map,15,,,74498944.0,ns,12508070
size=64,linear map,15,,,75309386.0,ns,12666400
size=64,linear map,15,,,77863227.0,ns,12824730
size=64,linear map,15,,,78789329.0,ns,12983060
size=64,linear map,15,,,79033621.0,ns,13141390
size=64,linear map,15,,,79277216.0,ns,13299720
size=64,linear map,15,,,80253006.0,ns,13458050
size=64,linear map,15,,,81102224.0,ns,13616380
size=64,linear map,15,,,83721414.0,ns,13774710
size=64,linear map,15,,,85000824.0,ns,13933040
size=64,linear map,15,,,85594853.0,ns,14091370
size=64,linear map,15,,,86682032.0,ns,14249700
size=64,linear map,15,,,87277779.0,ns,14408030
size=64,linear map,15,,,86233562.0,ns,14566360
size=64,linear map,15,,,87185738.0,ns,14724690
size=64,linear map,15,,,88099939.0,ns,14883020
size=64,linear map,15,,,88978510.0,ns,15041350
size=64,linear map,15,,,89848175.0,ns,15199680
size=64,linear map,15,,,90887043.0,ns,15358010
size=64,linear map,15,,,91782755.0,ns,15516340
size=64,linear map,15,,,92777174.0,ns,15674670
size=64,linear map,15,,,94078711.0,ns,15833000
