group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=32,btree map,30,,,960629.0,ns,80615
size=32,btree map,30,,,1839582.0,ns,161230
size=32,btree map,30,,,2808763.0,ns,241845
size=32,btree map,30,,,3735210.0,ns,322460
size=32,btree map,30,,,4727076.0,ns,403075
size=32,btree map,30,,,5554012.0,ns,483690
size=32,btree map,30,,,6446943.0,ns,564305
size=32,btree map,30,,,7397435.0,ns,644920
size=32,btree map,30,,,8282448.0,ns,725535
size=32,btree map,30,,,9204588.0,ns,806150
size=32,btree map,30,,,10134863.0,ns,886765
size=32,btree map,30,,,11065646.0,ns,967380
size=32,btree map,30,,,11971214.0,ns,1047995
size=32,btree map,30,,,12887777.0,ns,1128610
size=32,btree map,30,,,13807864.0,ns,1209225
size=32,btree map,30,,,14725983.0,ns,1289840
size=32,btree map,30,,,15646423.0,ns,1370455
size=32,btree map,30,,,16566698.0,ns,1451070
size=32,btree map,30,,,17504359.0,ns,1531685
size=32,btree map,30,,,18419449.0,ns,1612300
size=32,btree map,30,,,19329610.0,ns,1692915
size=32,btree map,30,,,20285626.0,ns,1773530
size=32,btree map,30,,,21171181.0,ns,1854145
size=32,btree map,30,,,22097975.0,ns,1934760
size=32,btree map,30,,,23009665.0,ns,2015375
size=32,btree map,30,,,23931353.0,ns,2095990
size=32,btree map,30,,,24852773.0,ns,2176605
size=32,btree map,30,,,25783523.0,ns,2257220
size=32,btree map,30,,,26691169.0,ns,2337835
size=32,btree map,30,,,27830405.0,ns,2418450
size=32,btree map,30,,,28534241.0,ns,2499065
size=32,btree map,30,,,29497035.0,ns,2579680
size=32,btree map,30,,,30377511.0,ns,2660295
size=32,btree map,30,,,31293593.0,ns,2740910
size=32,btree map,30,,,32241695.0,ns,2821525
size=32,btree map,30,,,33142692.0,ns,2902140
size=32,btree map,30,,,34054619.0,ns,2982755
size=32,btree map,30,,,34989683.0,ns,3063370
size=32,btree map,30,,,35940397.0,ns,3143985
size=32,btree map,30,,,36814534.0,ns,3224600
size=32,btree map,30,,,37770339.0,ns,3305215
size=32,btree map,30,,,38647918.0,ns,3385830
size=32,btree map,30,,,39594344.0,ns,3466445
size=32,btree map,30,,,40500766.0,ns,3547060
size=32,btree map,30,,,41433749.0,ns,3627675
size=32,btree map,30,,,42352468.0,ns,3708290
size=32,btree map,30,,,43264546.0,ns,3788905
size=32,btree map,30,,,45237335.0,ns,3869520
size=32,btree map,30,,,45113323.0,ns,3950135
size=32,btree map,30,,,46046222.0,ns,4030750
size=32,btree map,30,,,46940124.0,ns,4111365
size=32,btree map,30,,,47916323.0,ns,4191980
size=32,btree map,30,,,48790761.0,ns,4272595
size=32,btree map,30,,,49703264.0,ns,4353210
size=32,btree map,30,,,50870073.0,ns,4433825
size=32,btree map,30,,,51551722.0,ns,4514440
size=32,btree map,30,,,52476169.0,ns,4595055
size=32,btree map,30,,,53400047.0,ns,4675670
size=32,btree map,30,,,54310917.0,ns,4756285
size=32,btree map,30,,,55259838.0,ns,4836900
size=32,btree map,30,,,56151085.0,ns,4917515
size=32,btree map,30,,,57117993.0,ns,4998130
size=32,btree map,30,,,57986459.0,ns,5078745
size=32,btree map,30,,,59114761.0,ns,5159360
size=32,btree map,30,,,59704124.0,ns,5239975
size=32,btree map,30,,,59104796.0,ns,5320590
size=32,btree map,30,,,60074759.0,ns,5401205
size=32,btree map,30,,,61773001.0,ns,5481820
size=32,btree map,30,,,63534108.0,ns,5562435
size=32,btree map,30,,,64448524.0,ns,5643050
size=32,btree map,30,,,65353061.0,ns,5723665
size=32,btree map,30,,,66920859.0,ns,5804280
size=32,btree map,30,,,67272717.0,ns,5884895
size=32,btree map,30,,,68456153.0,ns,5965510
size=32,btree map,30,,,69088358.0,ns,6046125
size=32,btree map,30,,,69974666.0,ns,6126740
size=32,btree map,30,,,70875014.0,ns,6207355
size=32,btree map,30,,,71840619.0,ns,6287970
size=32,btree map,30,,,72778672.0,ns,6368585
size=32,btree map,30,,,73984785.0,ns,6449200
size=32,btree map,30,,,74574899.0,ns,6529815
size=32,btree map,30,,,75499310.0,ns,6610430
size=32,btree map,30,,,76537696.0,ns,6691045
size=32,btree map,30,,,77290642.0,ns,6771660
size=32,btree map,30,,,76218577.0,ns,6852275
size=32,btree map,30,,,77688096.0,ns,6932890
size=32,btree map,30,,,80098646.0,ns,7013505
size=32,btree map,30,,,81087818.0,ns,7094120
size=32,btree map,30,,,81946882.0,ns,7174735
size=32,btree map,30,,,82832868.0,ns,7255350
size=32,btree map,30,,,82361215.0,ns,7335965
size=32,btree map,30,,,82871544.0,ns,7416580
size=32,btree map,30,,,85121586.0,ns,7497195
size=32,btree map,30,,,86525088.0,ns,7577810
size=32,btree map,30,,,89729031.0,ns,7658425
size=32,btree map,30,,,90962522.0,ns,7739040
size=32,btree map,30,,,89259694.0,ns,7819655
size=32,btree map,30,,,90439002.0,ns,7900270
size=32,btree map,30,,,91134762.0,ns,7980885
size=32,btree map,30,,,92001791.0,ns,8061500
