group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=32,linear map,5,,,988143.0,ns,249143
size=32,linear map,5,,,1941370.0,ns,498286
size=32,linear map,5,,,3025659.0,ns,747429
size=32,linear map,5,,,3791894.0,ns,996572
size=32,linear map,5,,,4802525.0,ns,1245715
size=32,linear map,5,,,6049365.0,ns,1494858
size=32,linear map,5,,,7118155.0,ns,1744001
size=32,linear map,5,,,7732062.0,ns,1993144
size=32,linear map,5,,,8606362.0,ns,2242287
size=32,linear map,5,,,9586582.0,ns,2491430
size=32,linear map,5,,,10712899.0,ns,2740573
size=32,linear map,5,,,11864132.0,ns,2989716
size=32,linear map,5,,,12671953.0,ns,3238859
size=32,linear map,5,,,13673174.0,ns,3488002
size=32,linear map,5,,,14632992.0,ns,3737145
size=32,linear map,5,,,15584824.0,ns,3986288
size=32,linear map,5,,,16546303.0,ns,4235431
size=32,linear map,5,,,17524350.0,ns,4484574
size=32,linear map,5,,,18496049.0,ns,4733717
size=32,linear map,5,,,19467745.0,ns,4982860
size=32,linear map,5,,,20439603.0,ns,5232003
size=32,linear map,5,,,21432387.0,ns,5481146
size=32,linear map,5,,,22390274.0,ns,5730289
size=32,linear map,5,,,23389558.0,ns,5979432
size=32,linear map,5,,,24341730.0,ns,6228575
size=32,linear map,5,,,25321958.0,ns,6477718
size=32,linear map,5,,,26284591.0,ns,6726861
size=32,linear map,5,,,27271703.0,ns,6976004
size=32,linear map,5,,,28242774.0,ns,7225147
size=32,linear map,5,,,29294124.0,ns,7474290
size=32,linear map,5,,,30142936.0,ns,7723433
size=32,linear map,5,,,30457046.0,ns,7972576
size=32,linear map,5,,,31399365.0,ns,8221719
size=32,linear map,5,,,32377125.0,ns,8470862
size=32,linear map,5,,,33243627.0,ns,8720005
size=32,linear map,5,,,34395329.0,ns,8969148
size=32,linear map,5,,,35593382.0,ns,9218291
size=32,linear map,5,,,37053877.0,ns,9467434
size=32,linear map,5,,,38044398.0,ns,9716577
size=32,linear map,5,,,38974984.0,ns,9965720
size=32,linear map,5,,,39930104.0,ns,10214863
size=32,linear map,5,,,40942389.0,ns,10464006
size=32,linear map,5,,,41885034.0,ns,10713149
size=32,linear map,5,,,43108137.0,ns,10962292
size=32,linear map,5,,,43847878.0,ns,11211435
size=32,linear map,5,,,44818372.0,ns,11460578
size=32,linear map,5,,,45782863.0,ns,11709721
size=32,linear map,5,,,46745613.0,ns,11958864
size=32,linear map,5,,,47767923.0,ns,12208007
size=32,linear map,5,,,48786741.0,ns,12457150
size=32,linear map,5,,,49279445.0,ns,12706293
size=32,linear map,5,,,49359709.0,ns,12955436
size=32,linear map,5,,,50229027.0,ns,13204579
size=32,linear map,5,,,51195750.0,ns,13453722
size=32,linear map,5,,,52119498.0,ns,13702865
size=32,linear map,5,,,53060936.0,ns,13952008
size=32,linear map,5,,,54011117.0,ns,14201151
size=32,linear map,5,,,55030713.0,ns,14450294
size=32,linear map,5,,,55914588.0,ns,14699437
size=32,linear map,5,,,56685727.0,ns,14948580
size=32,linear map,5,,,56673002.0,ns,15197723
size=32,linear map,5,,,57712382.0,ns,15446866
size=32,linear map,5,,,58670982.0,ns,15696009
size=32,linear map,5,,,59640695.0,ns,15945152
size=32,linear map,5,,,60670900.0,ns,16194295
size=32,linear map,5,,,61558814.0,ns,16443438
size=32,linear map,5,,,62289695.0,ns,16692581
size=32,linear map,5,,,63390911.0,ns,16941724
size=32,linear map,5,,,63979353.0,ns,17190867
size=32,linear map,5,,,64931139.0,ns,17440010
size=32,linear map,5,,,65824468.0,ns,17689153
size=32,linear map,5,,,67055887.0,ns,17938296
size=32,linear map,5,,,68461772.0,ns,18187439
size=32,linear map,5,,,69402276.0,ns,18436582
size=32,linear map,5,,,70201932.0,ns,18685725
size=32,linear map,5,,,70868738.0,ns,18934868
size=32,linear map,5,,,71668115.0,ns,19184011
size=32,linear map,5,,,73284155.0,ns,19433154
size=32,linear map,5,,,74147437.0,ns,19682297
size=32,linear map,5,,,75007724.0,ns,19931440
size=32,linear map,5,,,75918543.0,ns,20180583
size=32,linear map,5,,,76743972.0,ns,20429726
size=32,linear map,5,,,78224262.0,ns,20678869
size=32,linear map,5,,,79539696.0,ns,20928012
size=32,linear map,5,,,80566928.0,ns,21177155
size=32,linear map,5,,,81862727.0,ns,21426298
size=32,linear map,5,,,82912996.0,ns,21675441
size=32,linear map,5,,,83947631.0,ns,21924584
size=32,linear map,5,,,84505029.0,ns,22173727
size=32,linear map,5,,,85240307.0,ns,22422870
size=32,linear map,5,,,86468074.0,ns,22672013
size=32,linear map,5,,,87502513.0,ns,22921156
size=32,linear map,5,,,89063116.0,ns,23170299
size=32,linear map,5,,,91603546.0,ns,23419442
size=32,linear map,5,,,92076803.0,ns,23668585
size=32,linear map,5,,,90951653.0,ns,23917728
size=32,linear map,5,,,93266724.0,ns,24166871
size=32,linear map,5,,,95526932.0,ns,24416014
size=32,linear map,5,,,95687004.0,ns,24665157
size=32,linear map,5,,,95045838.0,ns,24914300
