group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=8,btree map,50,,,962103.0,ns,67335
size=8,btree map,50,,,1953963.0,ns,134670
size=8,btree map,50,,,2934717.0,ns,202005
size=8,btree map,50,,,3905546.0,ns,269340
size=8,btree map,50,,,4918852.0,ns,336675
size=8,btree map,50,,,6020980.0,ns,404010
size=8,btree map,50,,,6850422.0,ns,471345
size=8,btree map,50,,,7832189.0,ns,538680
size=8,btree map,50,,,8767770.0,ns,606015
size=8,btree map,50,,,9749048.0,ns,673350
size=8,btree map,50,,,10720230.0,ns,740685
size=8,btree map,50,,,11708438.0,ns,808020
size=8,btree map,50,,,12668449.0,ns,875355
size=8,btree map,50,,,13643453.0,ns,942690
size=8,btree map,50,,,14624269.0,ns,1010025
size=8,btree map,50,,,15602305.0,ns,1077360
size=8,btree map,50,,,16572885.0,ns,1144695
size=8,btree map,50,,,17545089.0,ns,1212030
size=8,btree map,50,,,18515298.0,ns,1279365
size=8,btree map,50,,,19490157.0,ns,1346700
size=8,btree map,50,,,20473804.0,ns,1414035
size=8,btree map,50,,,21489277.0,ns,1481370
size=8,btree map,50,,,22414456.0,ns,1548705
size=8,btree map,50,,,23406156.0,ns,1616040
size=8,btree map,50,,,24304965.0,ns,1683375
size=8,btree map,50,,,24716097.0,ns,1750710
size=8,btree map,50,,,25585714.0,ns,1818045
size=8,btree map,50,,,26834131.0,ns,1885380
size=8,btree map,50,,,27527629.0,ns,1952715
size=8,btree map,50,,,28440602.0,ns,2020050
size=8,btree map,50,,,29377769.0,ns,2087385
size=8,btree map,50,,,30322012.0,ns,2154720
size=8,btree map,50,,,31280478.0,ns,2222055
size=8,btree map,50,,,32246403.0,ns,2289390
size=8,btree map,50,,,33170492.0,ns,2356725
size=8,btree map,50,,,34117026.0,ns,2424060
size=8,btree map,50,,,35295454.0,ns,2491395
size=8,btree map,50,,,36010822.0,ns,2558730
size=8,btree map,50,,,36970263.0,ns,2626065
size=8,btree map,50,,,38959893.0,ns,2693400
size=8,btree map,50,,,40049654.0,ns,2760735
size=8,btree map,50,,,41713623.0,ns,2828070
size=8,btree map,50,,,42087942.0,ns,2895405
size=8,btree map,50,,,42910308.0,ns,2962740
size=8,btree map,50,,,43871731.0,ns,3030075
size=8,btree map,50,,,43608680.0,ns,3097410
size=8,btree map,50,,,44548144.0,ns,3164745
size=8,btree map,50,,,45539662.0,ns,3232080
size=8,btree map,50,,,47760528.0,ns,3299415
size=8,btree map,50,,,48746569.0,ns,3366750
size=8,btree map,50,,,49737128.0,ns,3434085
size=8,btree map,50,,,50748267.0,ns,3501420
size=8,btree map,50,,,51677278.0,ns,3568755
size=8,btree map,50,,,51871052.0,ns,3636090
size=8,btree map,50,,,52131909.0,ns,3703425
size=8,btree map,50,,,53158813.0,ns,3770760
size=8,btree map,50,,,54051151.0,ns,3838095
size=8,btree map,50,,,55006318.0,ns,3905430
size=8,btree map,50,,,56020147.0,ns,3972765
size=8,btree map,50,,,58602161.0,ns,4040100
size=8,btree map,50,,,59499949.0,ns,4107435
size=8,btree map,50,,,60506811.0,ns,4174770
size=8,btree map,50,,,60098241.0,ns,4242105
size=8,btree map,50,,,60667288.0,ns,4309440
size=8,btree map,50,,,61611777.0,ns,4376775
size=8,btree map,50,,,62565734.0,ns,4444110
size=8,btree map,50,,,63532887.0,ns,4511445
size=8,btree map,50,,,64489288.0,ns,4578780
size=8,btree map,50,,,67054456.0,ns,4646115
size=8,btree map,50,,,68282417.0,ns,4713450
size=8,btree map,50,,,69258309.0,ns,4780785
size=8,btree map,50,,,68272310.0,ns,4848120
size=8,btree map,50,,,69233419.0,ns,4915455
size=8,btree map,50,,,70228453.0,ns,4982790
size=8,btree map,50,,,71774744.0,ns,5050125
size=8,btree map,50,,,74174862.0,ns,5117460
size=8,btree map,50,,,75157306.0,ns,5184795
size=8,btree map,50,,,74754166.0,ns,5252130
size=8,btree map,50,,,74864505.0,ns,5319465
size=8,btree map,50,,,78369928.0,ns,5386800
size=8,btree map,50,,,78996740.0,ns,5454135
size=8,btree map,50,,,79965453.0,ns,5521470
size=8,btree map,50,,,80957393.0,ns,5588805
size=8,btree map,50,,,81121187.0,ns,5656140
size=8,btree map,50,,,80542018.0,ns,5723475
size=8,btree map,50,,,81705451.0,ns,5790810
size=8,btree map,50,,,83707290.0,ns,5858145
size=8,btree map,50,,,85773398.0,ns,5925480
size=8,btree map,50,,,86752883.0,ns,5992815
size=8,btree map,50,,,85676683.0,ns,6060150
size=8,btree map,50,,,86199286.0,ns,6127485
size=8,btree map,50,,,87151260.0,ns,6194820
size=8,btree map,50,,,89150455.0,ns,6262155
size=8,btree map,50,,,91653793.0,ns,6329490
size=8,btree map,50,,,91834655.0,ns,6396825
size=8,btree map,50,,,91317086.0,ns,6464160
size=8,btree map,50,,,91973212.0,ns,6531495
size=8,btree map,50,,,93968430.0,ns,6598830
size=8,btree map,50,,,96564517.0,ns,6666165
size=8,btree map,50,,,97614131.0,ns,6733500
