group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=8,binary map,50,,,1017101.0,ns,132257
size=8,binary map,50,,,1886543.0,ns,264514
size=8,binary map,50,,,2832161.0,ns,396771
size=8,binary map,50,,,3783544.0,ns,529028
size=8,binary map,50,,,4767776.0,ns,661285
size=8,binary map,50,,,6153582.0,ns,793542
size=8,binary map,50,,,6730841.0,ns,925799
size=8,binary map,50,,,7571476.0,ns,1058056
size=8,binary map,50,,,8620344.0,ns,1190313
size=8,binary map,50,,,9507428.0,ns,1322570
size=8,binary map,50,,,10388138.0,ns,1454827
size=8,binary map,50,,,11364138.0,ns,1587084
size=8,binary map,50,,,12802566.0,ns,1719341
size=8,binary map,50,,,13363984.0,ns,1851598
size=8,binary map,50,,,14484996.0,ns,1983855
size=8,binary map,50,,,15661486.0,ns,2116112
size=8,binary map,50,,,16427026.0,ns,2248369
size=8,binary map,50,,,17224378.0,ns,2380626
size=8,binary map,50,,,18290958.0,ns,2512883
size=8,binary map,50,,,19397940.0,ns,2645140
size=8,binary map,50,,,20103951.0,ns,2777397
size=8,binary map,50,,,20774323.0,ns,2909654
size=8,binary map,50,,,22008157.0,ns,3041911
size=8,binary map,50,,,22960005.0,ns,3174168
size=8,binary map,50,,,23834110.0,ns,3306425
size=8,binary map,50,,,24870702.0,ns,3438682
size=8,binary map,50,,,25556973.0,ns,3570939
size=8,binary map,50,,,26451338.0,ns,3703196
size=8,binary map,50,,,27702030.0,ns,3835453
size=8,binary map,50,,,28880705.0,ns,3967710
size=8,binary map,50,,,29538910.0,ns,4099967
size=8,binary map,50,,,30781786.0,ns,4232224
size=8,binary map,50,,,31525018.0,ns,4364481
size=8,binary map,50,,,32453825.0,ns,4496738
size=8,binary map,50,,,33674377.0,ns,4628995
size=8,binary map,50,,,34103842.0,ns,4761252
size=8,binary map,50,,,35150616.0,ns,4893509
size=8,binary map,50,,,36300007.0,ns,5025766
size=8,binary map,50,,,37611863.0,ns,5158023
size=8,binary map,50,,,38556375.0,ns,5290280
size=8,binary map,50,,,39385161.0,ns,5422537
size=8,binary map,50,,,40647051.0,ns,5554794
size=8,binary map,50,,,41326529.0,ns,5687051
size=8,binary map,50,,,42090964.0,ns,5819308
size=8,binary map,50,,,43072561.0,ns,5951565
size=8,binary map,50,,,44514309.0,ns,6083822
size=8,binary map,50,,,45278737.0,ns,6216079
size=8,binary map,50,,,45752903.0,ns,6348336
size=8,binary map,50,,,47597729.0,ns,6480593
size=8,binary map,50,,,49178440.0,ns,6612850
size=8,binary map,50,,,50212765.0,ns,6745107
size=8,binary map,50,,,51435588.0,ns,6877364
size=8,binary map,50,,,52075520.0,ns,7009621
size=8,binary map,50,,,51765036.0,ns,7141878
size=8,binary map,50,,,52605946.0,ns,7274135
size=8,binary map,50,,,53828520.0,ns,7406392
size=8,binary map,50,,,54497289.0,ns,7538649
size=8,binary map,50,,,56005508.0,ns,7670906
size=8,binary map,50,,,56540179.0,ns,7803163
size=8,binary map,50,,,57558184.0,ns,7935420
size=8,binary map,50,,,58931582.0,ns,8067677
size=8,binary map,50,,,59642262.0,ns,8199934
size=8,binary map,50,,,60026827.0,ns,8332191
size=8,binary map,50,,,61758501.0,ns,8464448
size=8,binary map,50,,,62546709.0,ns,8596705
size=8,binary map,50,,,63768978.0,ns,8728962
size=8,binary map,50,,,64878495.0,ns,8861219
size=8,binary map,50,,,65052429.0,ns,8993476
size=8,binary map,50,,,66173058.0,ns,9125733
size=8,binary map,50,,,67092048.0,ns,9257990
size=8,binary map,50,,,68061259.0,ns,9390247
size=8,binary map,50,,,69190468.0,ns,9522504
size=8,binary map,50,,,69932504.0,ns,9654761
size=8,binary map,50,,,70934997.0,ns,9787018
size=8,binary map,50,,,71876811.0,ns,9919275
size=8,binary map,50,,,72965927.0,ns,10051532
size=8,binary map,50,,,75600093.0,ns,10183789
size=8,binary map,50,,,77401983.0,ns,10316046
size=8,binary map,50,,,76845728.0,ns,10448303
size=8,binary map,50,,,76512141.0,ns,10580560
size=8,binary map,50,,,77762964.0,ns,10712817
size=8,binary map,50,,,78992888.0,ns,10845074
size=8,binary map,50,,,79624462.0,ns,10977331
size=8,binary map,50,,,80331376.0,ns,11109588
size=8,binary map,50,,,81004366.0,ns,11241845
size=8,binary map,50,,,82028170.0,ns,11374102
size=8,binary map,50,,,82838731.0,ns,11506359
size=8,binary map,50,,,83925674.0,ns,11638616
size=8,binary map,50,,,84467811.0,ns,11770873
size=8,binary map,50,,,86410715.0,ns,11903130
size=8,binary map,50,,,87176922.0,ns,12035387
size=8,binary map,50,,,90566774.0,ns,12167644
size=8,binary map,50,,,91659047.0,ns,12299901
size=8,binary map,50,,,90974770.0,ns,12432158
size=8,binary map,50,,,90442063.0,ns,12564415
size=8,binary map,50,,,91529342.0,ns,12696672
size=8,binary map,50,,,92759773.0,ns,12828929
size=8,binary map,50,,,93399779.0,ns,12961186
size=8,binary map,50,,,94768056.0,ns,13093443
size=8,binary map,50,,,95252796.0,ns,13225700
