group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=32,binary map,1,,,960206.0,ns,344855
size=32,binary map,1,,,1925820.0,ns,689710
size=32,binary map,1,,,2886288.0,ns,1034565
size=32,binary map,1,,,3851139.0,ns,1379420
size=32,binary map,1,,,4810939.0,ns,1724275
size=32,binary map,1,,,6004795.0,ns,2069130
size=32,binary map,1,,,6780099.0,ns,2413985
size=32,binary map,1,,,7720496.0,ns,2758840
size=32,binary map,1,,,8664011.0,ns,3103695
size=32,binary map,1,,,9619966.0,ns,3448550
size=32,binary map,1,,,10577955.0,ns,3793405
size=32,binary map,1,,,11540940.0,ns,4138260
size=32,binary map,1,,,12508416.0,ns,4483115
size=32,binary map,1,,,13458043.0,ns,4827970
size=32,binary map,1,,,14428847.0,ns,5172825
size=32,binary map,1,,,15390954.0,ns,5517680
size=32,binary map,1,,,16354703.0,ns,5862535
size=32,binary map,1,,,17646568.0,ns,6207390
size=32,binary map,1,,,18278954.0,ns,6552245
size=32,binary map,1,,,19317184.0,ns,6897100
size=32,binary map,1,,,20198441.0,ns,7241955
size=32,binary map,1,,,21154401.0,ns,7586810
size=32,binary map,1,,,22169994.0,ns,7931665
size=32,binary map,1,,,23085696.0,ns,8276520
size=32,binary map,1,,,23946435.0,ns,8621375
size=32,binary map,1,,,24541434.0,ns,8966230
size=32,binary map,1,,,25353279.0,ns,9311085
size=32,binary map,1,,,26402582.0,ns,9655940
size=32,binary map,1,,,27527090.0,ns,10000795
size=32,binary map,1,,,28071171.0,ns,10345650
size=32,binary map,1,,,29001361.0,ns,10690505
size=32,binary map,1,,,29941319.0,ns,11035360
size=32,binary map,1,,,30879718.0,ns,11380215
size=32,binary map,1,,,32044342.0,ns,11725070
size=32,binary map,1,,,32889818.0,ns,12069925
size=32,binary map,1,,,33879943.0,ns,12414780
size=32,binary map,1,,,34843749.0,ns,12759635
size=32,binary map,1,,,35693347.0,ns,13104490
size=32,binary map,1,,,36678548.0,ns,13449345
size=32,binary map,1,,,38528092.0,ns,13794200
size=32,binary map,1,,,39616462.0,ns,14139055
size=32,binary map,1,,,40417843.0,ns,14483910
size=32,binary map,1,,,41429072.0,ns,14828765
size=32,binary map,1,,,42403963.0,ns,15173620
size=32,binary map,1,,,43300113.0,ns,15518475
size=32,binary map,1,,,43435341.0,ns,15863330
size=32,binary map,1,,,43973748.0,ns,16208185
size=32,binary map,1,,,44925060.0,ns,16553040
size=32,binary map,1,,,45990022.0,ns,16897895
size=32,binary map,1,,,47032662.0,ns,17242750
size=32,binary map,1,,,47960062.0,ns,17587605
size=32,binary map,1,,,48883048.0,ns,17932460
size=32,binary map,1,,,49838831.0,ns,18277315
size=32,binary map,1,,,50778061.0,ns,18622170
size=32,binary map,1,,,52899600.0,ns,18967025
size=32,binary map,1,,,53866539.0,ns,19311880
size=32,binary map,1,,,54765276.0,ns,19656735
size=32,binary map,1,,,54374010.0,ns,20001590
size=32,binary map,1,,,55415045.0,ns,20346445
size=32,binary map,1,,,56979746.0,ns,20691300
size=32,binary map,1,,,58664176.0,ns,21036155
size=32,binary map,1,,,59640746.0,ns,21381010
size=32,binary map,1,,,60643547.0,ns,21725865
size=32,binary map,1,,,61660133.0,ns,22070720
size=32,binary map,1,,,62514367.0,ns,22415575
size=32,binary map,1,,,63463731.0,ns,22760430
size=32,binary map,1,,,63761153.0,ns,23105285
size=32,binary map,1,,,63673595.0,ns,23450140
size=32,binary map,1,,,64562852.0,ns,23794995
size=32,binary map,1,,,65892678.0,ns,24139850
size=32,binary map,1,,,66636102.0,ns,24484705
size=32,binary map,1,,,67364084.0,ns,24829560
size=32,binary map,1,,,69760918.0,ns,25174415
size=32,binary map,1,,,71169153.0,ns,25519270
size=32,binary map,1,,,71280450.0,ns,25864125
size=32,binary map,1,,,71387199.0,ns,26208980
size=32,binary map,1,,,72374141.0,ns,26553835
size=32,binary map,1,,,73404184.0,ns,26898690
size=32,binary map,1,,,74371204.0,ns,27243545
size=32,binary map,1,,,75546067.0,ns,27588400
size=32,binary map,1,,,77906455.0,ns,27933255
size=32,binary map,1,,,78918930.0,ns,28278110
size=32,binary map,1,,,79681681.0,ns,28622965
size=32,binary map,1,,,79005121.0,ns,28967820
size=32,binary map,1,,,80040119.0,ns,29312675
size=32,binary map,1,,,80462897.0,ns,29657530
size=32,binary map,1,,,81410813.0,ns,30002385
size=32,binary map,1,,,84424650.0,ns,30347240
size=32,binary map,1,,,85590317.0,ns,30692095
size=32,binary map,1,,,86612944.0,ns,31036950
size=32,binary map,1,,,87604020.0,ns,31381805
size=32,binary map,1,,,88385117.0,ns,31726660
size=32,binary map,1,,,86956540.0,ns,32071515
size=32,binary map,1,,,87908873.0,ns,32416370
size=32,binary map,1,,,88883998.0,ns,32761225
size=32,binary map,1,,,90454522.0,ns,33106080
size=32,binary map,1,,,93220637.0,ns,33450935
size=32,binary map,1,,,91975919.0,ns,33795790
size=32,binary map,1,,,92558216.0,ns,34140645
size=32,binary map,1,,,93509011.0,ns,34485500
