group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=128,binary map,1,,,903588.0,ns,333439
size=128,binary map,1,,,1807141.0,ns,666878
size=128,binary map,1,,,2762091.0,ns,1000317
size=128,binary map,1,,,3673104.0,ns,1333756
size=128,binary map,1,,,4525508.0,ns,1667195
size=128,binary map,1,,,5646692.0,ns,2000634
size=128,binary map,1,,,6623192.0,ns,2334073
size=128,binary map,1,,,7265599.0,ns,2667512
size=128,binary map,1,,,8180209.0,ns,3000951
size=128,binary map,1,,,9038047.0,ns,3334390
size=128,binary map,1,,,9941366.0,ns,3667829
size=128,binary map,1,,,10850245.0,ns,4001268
size=128,binary map,1,,,11750518.0,ns,4334707
size=128,binary map,1,,,12656710.0,ns,4668146
size=128,binary map,1,,,13610265.0,ns,5001585
size=128,binary map,1,,,14646171.0,ns,5335024
size=128,binary map,1,,,15797307.0,ns,5668463
size=128,binary map,1,,,16733399.0,ns,6001902
size=128,binary map,1,,,17755115.0,ns,6335341
size=128,binary map,1,,,18597647.0,ns,6668780
size=128,binary map,1,,,19505823.0,ns,7002219
size=128,binary map,1,,,20437082.0,ns,7335658
size=128,binary map,1,,,21371400.0,ns,7669097
size=128,binary map,1,,,22528935.0,ns,8002536
size=128,binary map,1,,,23243237.0,ns,8335975
size=128,binary map,1,,,24158320.0,ns,8669414
size=128,binary map,1,,,25086464.0,ns,9002853
size=128,binary map,1,,,26016209.0,ns,9336292
size=128,binary map,1,,,26941385.0,ns,9669731
size=128,binary map,1,,,27868280.0,ns,10003170
size=128,binary map,1,,,28820937.0,ns,10336609
size=128,binary map,1,,,29731061.0,ns,10670048
size=128,binary map,1,,,30779684.0,ns,11003487
size=128,binary map,1,,,31600379.0,ns,11336926
size=128,binary map,1,,,32512274.0,ns,11670365
size=128,binary map,1,,,33453110.0,ns,12003804
size=128,binary map,1,,,34418923.0,ns,12337243
size=128,binary map,1,,,35298897.0,ns,12670682
size=128,binary map,1,,,36277086.0,ns,13004121
size=128,binary map,1,,,36557271.0,ns,13337560
size=128,binary map,1,,,37257434.0,ns,13670999
size=128,binary map,1,,,37961035.0,ns,14004438
size=128,binary map,1,,,38864697.0,ns,14337877
size=128,binary map,1,,,39770242.0,ns,14671316
size=128,binary map,1,,,41156124.0,ns,15004755
size=128,binary map,1,,,42741379.0,ns,15338194
size=128,binary map,1,,,43685616.0,ns,15671633
size=128,binary map,1,,,44758187.0,ns,16005072
size=128,binary map,1,,,45521240.0,ns,16338511
size=128,binary map,1,,,46452953.0,ns,16671950
size=128,binary map,1,,,47385246.0,ns,17005389
size=128,binary map,1,,,48049459.0,ns,17338828
size=128,binary map,1,,,48112741.0,ns,17672267
size=128,binary map,1,,,48828515.0,ns,18005706
size=128,binary map,1,,,50344393.0,ns,18339145
size=128,binary map,1,,,52145221.0,ns,18672584
size=128,binary map,1,,,53072214.0,ns,19006023
size=128,binary map,1,,,53890385.0,ns,19339462
size=128,binary map,1,,,54810273.0,ns,19672901
size=128,binary map,1,,,55759933.0,ns,20006340
size=128,binary map,1,,,56454567.0,ns,20339779
size=128,binary map,1,,,56330006.0,ns,20673218
size=128,binary map,1,,,56942272.0,ns,21006657
size=128,binary map,1,,,57849102.0,ns,21340096
size=128,binary map,1,,,60487342.0,ns,21673535
size=128,binary map,1,,,61324019.0,ns,22006974
size=128,binary map,1,,,62273075.0,ns,22340413
size=128,binary map,1,,,63169409.0,ns,22673852
size=128,binary map,1,,,63474651.0,ns,23007291
size=128,binary map,1,,,63571593.0,ns,23340730
size=128,binary map,1,,,64197063.0,ns,23674169
size=128,binary map,1,,,66354462.0,ns,24007608
size=128,binary map,1,,,68021895.0,ns,24341047
size=128,binary map,1,,,68878066.0,ns,24674486
size=128,binary map,1,,,69699494.0,ns,25007925
size=128,binary map,1,,,70625355.0,ns,25341364
size=128,binary map,1,,,71594367.0,ns,25674803
size=128,binary map,1,,,72607941.0,ns,26008242
size=128,binary map,1,,,72939670.0,ns,26341681
size=128,binary map,1,,,72485015.0,ns,26675120
size=128,binary map,1,,,73717886.0,ns,27008559
size=128,binary map,1,,,74602209.0,ns,27341998
size=128,binary map,1,,,76600677.0,ns,27675437
size=128,binary map,1,,,78176215.0,ns,28008876
size=128,binary map,1,,,79108410.0,ns,28342315
size=128,binary map,1,,,80032028.0,ns,28675754
size=128,binary map,1,,,81295233.0,ns,29009193
size=128,binary map,1,,,81878840.0,ns,29342632
size=128,binary map,1,,,82796849.0,ns,29676071
size=128,binary map,1,,,83459515.0,ns,30009510
size=128,binary map,1,,,82365384.0,ns,30342949
size=128,binary map,1,,,83457513.0,ns,30676388
size=128,binary map,1,,,84685220.0,ns,31009827
size=128,binary map,1,,,87386584.0,ns,31343266
size=128,binary map,1,,,88387710.0,ns,31676705
size=128,binary map,1,,,87871407.0,ns,32010144
size=128,binary map,1,,,88270651.0,ns,32343583
size=128,binary map,1,,,91096760.0,ns,32677022
size=128,binary map,1,,,92240804.0,ns,33010461
size=128,binary map,1,,,91785073.0,ns,33343900
