group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=64,linear map,5,,,947996.0,ns,247664
size=64,linear map,5,,,1879862.0,ns,495328
size=64,linear map,5,,,2831804.0,ns,742992
size=64,linear map,5,,,3821685.0,ns,990656
size=64,linear map,5,,,4978974.0,ns,1238320
size=64,linear map,5,,,5835324.0,ns,1485984
size=64,linear map,5,,,6785375.0,ns,1733648
size=64,linear map,5,,,7771708.0,ns,1981312
size=64,linear map,5,,,8700040.0,ns,2228976
size=64,linear map,5,,,9762476.0,ns,2476640
size=64,linear map,5,,,10637683.0,ns,2724304
size=64,linear map,5,,,11613684.0,ns,2971968
size=64,linear map,5,,,12567667.0,ns,3219632
size=64,linear map,5,,,13547361.0,ns,3467296
size=64,linear map,5,,,14517091.0,ns,3714960
size=64,linear map,5,,,15495384.0,ns,3962624
size=64,linear map,5,,,16443268.0,ns,4210288
size=64,linear map,5,,,17611447.0,ns,4457952
size=64,linear map,5,,,18377656.0,ns,4705616
size=64,linear map,5,,,19346420.0,ns,4953280
size=64,linear map,5,,,20324640.0,ns,5200944
size=64,linear map,5,,,21277731.0,ns,5448608
size=64,linear map,5,,,22278214.0,ns,5696272
size=64,linear map,5,,,23245420.0,ns,5943936
size=64,linear map,5,,,23697965.0,ns,6191600
size=64,linear map,5,,,24568691.0,ns,6439264
size=64,linear map,5,,,25549311.0,ns,6686928
size=64,linear map,5,,,26541549.0,ns,6934592
size=64,linear map,5,,,27844370.0,ns,7182256
size=64,linear map,5,,,28248751.0,ns,7429920
size=64,linear map,5,,,30210505.0,ns,7677584
size=64,linear map,5,,,30475646.0,ns,7925248
size=64,linear map,5,,,32903801.0,ns,8172912
size=64,linear map,5,,,33130009.0,ns,8420576
size=64,linear map,5,,,33862880.0,ns,8668240
size=64,linear map,5,,,34817861.0,ns,8915904
size=64,linear map,5,,,35834764.0,ns,9163568
size=64,linear map,5,,,36765473.0,ns,9411232
size=64,linear map,5,,,37099893.0,ns,9658896
size=64,linear map,5,,,37773197.0,ns,9906560
size=64,linear map,5,,,38788178.0,ns,10154224
size=64,linear map,5,,,39724661.0,ns,10401888
size=64,linear map,5,,,40702595.0,ns,10649552
size=64,linear map,5,,,41640697.0,ns,10897216
size=64,linear map,5,,,42434572.0,ns,11144880
size=64,linear map,5,,,44612655.0,ns,11392544
size=64,linear map,5,,,49432560.0,ns,11640208
size=64,linear map,5,,,46426212.0,ns,11887872
size=64,linear map,5,,,47551899.0,ns,12135536
size=64,linear map,5,,,49207794.0,ns,12383200
size=64,linear map,5,,,49373078.0,ns,12630864
size=64,linear map,5,,,50693816.0,ns,12878528
size=64,linear map,5,,,51278136.0,ns,13126192
size=64,linear map,5,,,52413241.0,ns,13373856
size=64,linear map,5,,,53550813.0,ns,13621520
size=64,linear map,5,,,54198246.0,ns,13869184
size=64,linear map,5,,,55098581.0,ns,14116848
size=64,linear map,5,,,56099760.0,ns,14364512
size=64,linear map,5,,,57025233.0,ns,14612176
size=64,linear map,5,,,57701690.0,ns,14859840
size=64,linear map,5,,,57666487.0,ns,15107504
size=64,linear map,5,,,58580441.0,ns,15355168
size=64,linear map,5,,,60556015.0,ns,15602832
size=64,linear map,5,,,60336665.0,ns,15850496
size=64,linear map,5,,,62551820.0,ns,16098160
size=64,linear map,5,,,63795753.0,ns,16345824
size=64,linear map,5,,,64713462.0,ns,16593488
size=64,linear map,5,,,64628973.0,ns,16841152
size=64,linear map,5,,,65477705.0,ns,17088816
size=64,linear map,5,,,66197114.0,ns,17336480
size=64,linear map,5,,,67282555.0,ns,17584144
size=64,linear map,5,,,69609635.0,ns,17831808
size=64,linear map,5,,,70587702.0,ns,18079472
size=64,linear map,5,,,71538613.0,ns,18327136
size=64,linear map,5,,,72030519.0,ns,18574800
size=64,linear map,5,,,71797115.0,ns,18822464
size=64,linear map,5,,,72439555.0,ns,19070128
size=64,linear map,5,,,73882106.0,ns,19317792
size=64,linear map,5,,,75238392.0,ns,19565456
size=64,linear map,5,,,77953840.0,ns,19813120
size=64,linear map,5,,,78451812.0,ns,20060784
size=64,linear map,5,,,79300906.0,ns,20308448
size=64,linear map,5,,,80270718.0,ns,20556112
size=64,linear map,5,,,80308258.0,ns,20803776
size=64,linear map,5,,,80124663.0,ns,21051440
size=64,linear map,5,,,81252586.0,ns,21299104
size=64,linear map,5,,,84085971.0,ns,21546768
size=64,linear map,5,,,84969951.0,ns,21794432
size=64,linear map,5,,,83689964.0,ns,22042096
size=64,linear map,5,,,84739835.0,ns,22289760
size=64,linear map,5,,,87470471.0,ns,22537424
size=64,linear map,5,,,88925325.0,ns,22785088
size=64,linear map,5,,,90304325.0,ns,23032752
size=64,linear map,5,,,90172774.0,ns,23280416
size=64,linear map,5,,,90006607.0,ns,23528080
size=64,linear map,5,,,92166267.0,ns,23775744
size=64,linear map,5,,,93783986.0,ns,24023408
size=64,linear map,5,,,92577895.0,ns,24271072
size=64,linear map,5,,,93205152.0,ns,24518736
size=64,linear map,5,,,94124862.0,ns,24766400
