group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=32,hash map,5,,,939508.0,ns,175782
size=32,hash map,5,,,1878858.0,ns,351564
size=32,hash map,5,,,2823436.0,ns,527346
size=32,hash map,5,,,3838435.0,ns,703128
size=32,hash map,5,,,4697544.0,ns,878910
size=32,hash map,5,,,5714964.0,ns,1054692
size=32,hash map,5,,,6767666.0,ns,1230474
size=32,hash map,5,,,7621812.0,ns,1406256
size=32,hash map,5,,,8534741.0,ns,1582038
size=32,hash map,5,,,9413263.0,ns,1757820
size=32,hash map,5,,,10351668.0,ns,1933602
size=32,hash map,5,,,11318806.0,ns,2109384
size=32,hash map,5,,,12239508.0,ns,2285166
size=32,hash map,5,,,13142294.0,ns,2460948
size=32,hash map,5,,,14112616.0,ns,2636730
size=32,hash map,5,,,15058601.0,ns,2812512
size=32,hash map,5,,,16009573.0,ns,2988294
size=32,hash map,5,,,16959990.0,ns,3164076
size=32,hash map,5,,,17967633.0,ns,3339858
size=32,hash map,5,,,18912500.0,ns,3515640
size=32,hash map,5,,,19861623.0,ns,3691422
size=32,hash map,5,,,20806327.0,ns,3867204
size=32,hash map,5,,,21911255.0,ns,4042986
size=32,hash map,5,,,22673732.0,ns,4218768
size=32,hash map,5,,,23618933.0,ns,4394550
size=32,hash map,5,,,24685872.0,ns,4570332
size=32,hash map,5,,,25430671.0,ns,4746114
size=32,hash map,5,,,26325066.0,ns,4921896
size=32,hash map,5,,,27290238.0,ns,5097678
size=32,hash map,5,,,28241717.0,ns,5273460
size=32,hash map,5,,,29173510.0,ns,5449242
size=32,hash map,5,,,30115370.0,ns,5625024
size=32,hash map,5,,,31053366.0,ns,5800806
size=32,hash map,5,,,32021960.0,ns,5976588
size=32,hash map,5,,,33229158.0,ns,6152370
size=32,hash map,5,,,34149741.0,ns,6328152
size=32,hash map,5,,,35029171.0,ns,6503934
size=32,hash map,5,,,36593152.0,ns,6679716
size=32,hash map,5,,,37120068.0,ns,6855498
size=32,hash map,5,,,37793128.0,ns,7031280
size=32,hash map,5,,,38795013.0,ns,7207062
size=32,hash map,5,,,39921556.0,ns,7382844
size=32,hash map,5,,,40219064.0,ns,7558626
size=32,hash map,5,,,41415206.0,ns,7734408
size=32,hash map,5,,,42334176.0,ns,7910190
size=32,hash map,5,,,43537043.0,ns,8085972
size=32,hash map,5,,,44429920.0,ns,8261754
size=32,hash map,5,,,45415432.0,ns,8437536
size=32,hash map,5,,,46342112.0,ns,8613318
size=32,hash map,5,,,47240742.0,ns,8789100
size=32,hash map,5,,,48251166.0,ns,8964882
size=32,hash map,5,,,49173477.0,ns,9140664
size=32,hash map,5,,,50227980.0,ns,9316446
size=32,hash map,5,,,51053449.0,ns,9492228
size=32,hash map,5,,,51948825.0,ns,9668010
size=32,hash map,5,,,52980035.0,ns,9843792
size=32,hash map,5,,,54140213.0,ns,10019574
size=32,hash map,5,,,54939631.0,ns,10195356
size=32,hash map,5,,,56103268.0,ns,10371138
size=32,hash map,5,,,57078114.0,ns,10546920
size=32,hash map,5,,,57893350.0,ns,10722702
size=32,hash map,5,,,59131085.0,ns,10898484
size=32,hash map,5,,,59025212.0,ns,11074266
size=32,hash map,5,,,60085409.0,ns,11250048
size=32,hash map,5,,,61200466.0,ns,11425830
size=32,hash map,5,,,62350644.0,ns,11601612
size=32,hash map,5,,,63344233.0,ns,11777394
size=32,hash map,5,,,64272413.0,ns,11953176
size=32,hash map,5,,,65361447.0,ns,12128958
size=32,hash map,5,,,66532992.0,ns,12304740
size=32,hash map,5,,,66484714.0,ns,12480522
size=32,hash map,5,,,67091432.0,ns,12656304
size=32,hash map,5,,,68856693.0,ns,12832086
size=32,hash map,5,,,69476983.0,ns,13007868
size=32,hash map,5,,,70354788.0,ns,13183650
size=32,hash map,5,,,71335448.0,ns,13359432
size=32,hash map,5,,,72467008.0,ns,13535214
size=32,hash map,5,,,72633469.0,ns,13710996
size=32,hash map,5,,,74732187.0,ns,13886778
size=32,hash map,5,,,74524052.0,ns,14062560
size=32,hash map,5,,,74702057.0,ns,14238342
size=32,hash map,5,,,76269754.0,ns,14414124
size=32,hash map,5,,,78598233.0,ns,14589906
size=32,hash map,5,,,78791198.0,ns,14765688
size=32,hash map,5,,,78507062.0,ns,14941470
size=32,hash map,5,,,79284715.0,ns,15117252
size=32,hash map,5,,,80349877.0,ns,15293034
size=32,hash map,5,,,82250370.0,ns,15468816
size=32,hash map,5,,,84142974.0,ns,15644598
size=32,hash map,5,,,85309252.0,ns,15820380
size=32,hash map,5,,,86080629.0,ns,15996162
size=32,hash map,5,,,87416059.0,ns,16171944
size=32,hash map,5,,,87879969.0,ns,16347726
size=32,hash map,5,,,88705157.0,ns,16523508
size=32,hash map,5,,,89324080.0,ns,16699290
size=32,hash map,5,,,90410103.0,ns,16875072
size=32,hash map,5,,,91539743.0,ns,17050854
size=32,hash map,5,,,92605814.0,ns,17226636
size=32,hash map,5,,,93234407.0,ns,17402418
size=32,hash map,5,,,94133600.0,ns,17578200
