group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=128,btree map,10,,,957523.0,ns,92854
size=128,btree map,10,,,1914691.0,ns,185708
size=128,btree map,10,,,2939699.0,ns,278562
size=128,btree map,10,,,3844765.0,ns,371416
size=128,btree map,10,,,4793923.0,ns,464270
size=128,btree map,10,,,5810968.0,ns,557124
size=128,btree map,10,,,6768550.0,ns,649978
size=128,btree map,10,,,7675982.0,ns,742832
size=128,btree map,10,,,8683450.0,ns,835686
size=128,btree map,10,,,9637428.0,ns,928540
size=128,btree map,10,,,10605438.0,ns,1021394
size=128,btree map,10,,,11613385.0,ns,1114248
size=128,btree map,10,,,12511956.0,ns,1207102
size=128,btree map,10,,,13478718.0,ns,1299956
size=128,btree map,10,,,14691061.0,ns,1392810
size=128,btree map,10,,,15401274.0,ns,1485664
size=128,btree map,10,,,16354973.0,ns,1578518
size=128,btree map,10,,,17370566.0,ns,1671372
size=128,btree map,10,,,18237649.0,ns,1764226
size=128,btree map,10,,,19195173.0,ns,1857080
size=128,btree map,10,,,20233167.0,ns,1949934
size=128,btree map,10,,,21210291.0,ns,2042788
size=128,btree map,10,,,22759327.0,ns,2135642
size=128,btree map,10,,,23668127.0,ns,2228496
size=128,btree map,10,,,24687044.0,ns,2321350
size=128,btree map,10,,,26412680.0,ns,2414204
size=128,btree map,10,,,29599560.0,ns,2507058
size=128,btree map,10,,,27604954.0,ns,2599912
size=128,btree map,10,,,28582450.0,ns,2692766
size=128,btree map,10,,,29062609.0,ns,2785620
size=128,btree map,10,,,29876133.0,ns,2878474
size=128,btree map,10,,,30854661.0,ns,2971328
size=128,btree map,10,,,31849287.0,ns,3064182
size=128,btree map,10,,,32803802.0,ns,3157036
size=128,btree map,10,,,33766717.0,ns,3249890
size=128,btree map,10,,,34919415.0,ns,3342744
size=128,btree map,10,,,35692637.0,ns,3435598
size=128,btree map,10,,,37014555.0,ns,3528452
size=128,btree map,10,,,38784929.0,ns,3621306
size=128,btree map,10,,,39531147.0,ns,3714160
size=128,btree map,10,,,40441021.0,ns,3807014
size=128,btree map,10,,,41425404.0,ns,3899868
size=128,btree map,10,,,42486021.0,ns,3992722
size=128,btree map,10,,,43384573.0,ns,4085576
size=128,btree map,10,,,43377617.0,ns,4178430
size=128,btree map,10,,,44435083.0,ns,4271284
size=128,btree map,10,,,45843924.0,ns,4364138
size=128,btree map,10,,,48011621.0,ns,4456992
size=128,btree map,10,,,48325205.0,ns,4549846
size=128,btree map,10,,,49276496.0,ns,4642700
size=128,btree map,10,,,50017093.0,ns,4735554
size=128,btree map,10,,,50110963.0,ns,4828408
size=128,btree map,10,,,51007113.0,ns,4921262
size=128,btree map,10,,,51970105.0,ns,5014116
size=128,btree map,10,,,52879701.0,ns,5106970
size=128,btree map,10,,,53928727.0,ns,5199824
size=128,btree map,10,,,54828503.0,ns,5292678
size=128,btree map,10,,,56035314.0,ns,5385532
size=128,btree map,10,,,56615061.0,ns,5478386
size=128,btree map,10,,,57986762.0,ns,5571240
size=128,btree map,10,,,58669988.0,ns,5664094
size=128,btree map,10,,,59670993.0,ns,5756948
size=128,btree map,10,,,60776154.0,ns,5849802
size=128,btree map,10,,,61960336.0,ns,5942656
size=128,btree map,10,,,64314281.0,ns,6035510
size=128,btree map,10,,,65498880.0,ns,6128364
size=128,btree map,10,,,66160363.0,ns,6221218
size=128,btree map,10,,,66887856.0,ns,6314072
size=128,btree map,10,,,66608268.0,ns,6406926
size=128,btree map,10,,,67506663.0,ns,6499780
size=128,btree map,10,,,68443157.0,ns,6592634
size=128,btree map,10,,,69418129.0,ns,6685488
size=128,btree map,10,,,70652963.0,ns,6778342
size=128,btree map,10,,,71465907.0,ns,6871196
size=128,btree map,10,,,72336197.0,ns,6964050
size=128,btree map,10,,,73267837.0,ns,7056904
size=128,btree map,10,,,74333967.0,ns,7149758
size=128,btree map,10,,,75176475.0,ns,7242612
size=128,btree map,10,,,76122258.0,ns,7335466
size=128,btree map,10,,,77482549.0,ns,7428320
size=128,btree map,10,,,77938700.0,ns,7521174
size=128,btree map,10,,,80033765.0,ns,7614028
size=128,btree map,10,,,81928158.0,ns,7706882
size=128,btree map,10,,,81828749.0,ns,7799736
size=128,btree map,10,,,81887974.0,ns,7892590
size=128,btree map,10,,,82887019.0,ns,7985444
size=128,btree map,10,,,83639182.0,ns,8078298
size=128,btree map,10,,,85147269.0,ns,8171152
size=128,btree map,10,,,85815839.0,ns,8264006
size=128,btree map,10,,,86834258.0,ns,8356860
size=128,btree map,10,,,87756303.0,ns,8449714
size=128,btree map,10,,,88981106.0,ns,8542568
size=128,btree map,10,,,91128977.0,ns,8635422
size=128,btree map,10,,,92889176.0,ns,8728276
size=128,btree map,10,,,93163709.0,ns,8821130
size=128,btree map,10,,,92586697.0,ns,8913984
size=128,btree map,10,,,93537847.0,ns,9006838
size=128,btree map,10,,,94260125.0,ns,9099692
size=128,btree map,10,,,95158716.0,ns,9192546
size=128,btree map,10,,,96271313.0,ns,9285400
