group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=8,linear map,10,,,921898.0,ns,205609
size=8,linear map,10,,,1955702.0,ns,411218
size=8,linear map,10,,,2837311.0,ns,616827
size=8,linear map,10,,,3807349.0,ns,822436
size=8,linear map,10,,,5238384.0,ns,1028045
size=8,linear map,10,,,5729525.0,ns,1233654
size=8,linear map,10,,,6688123.0,ns,1439263
size=8,linear map,10,,,7626205.0,ns,1644872
size=8,linear map,10,,,8529649.0,ns,1850481
size=8,linear map,10,,,9468695.0,ns,2056090
size=8,linear map,10,,,10425071.0,ns,2261699
size=8,linear map,10,,,11363748.0,ns,2467308
size=8,linear map,10,,,12309281.0,ns,2672917
size=8,linear map,10,,,13237968.0,ns,2878526
size=8,linear map,10,,,14197299.0,ns,3084135
size=8,linear map,10,,,15265196.0,ns,3289744
size=8,linear map,10,,,16195828.0,ns,3495353
size=8,linear map,10,,,17436694.0,ns,3700962
size=8,linear map,10,,,18550182.0,ns,3906571
size=8,linear map,10,,,19524075.0,ns,4112180
size=8,linear map,10,,,20506293.0,ns,4317789
size=8,linear map,10,,,21490341.0,ns,4523398
size=8,linear map,10,,,22422806.0,ns,4729007
size=8,linear map,10,,,23377529.0,ns,4934616
size=8,linear map,10,,,24376903.0,ns,5140225
size=8,linear map,10,,,25233744.0,ns,5345834
size=8,linear map,10,,,25622122.0,ns,5551443
size=8,linear map,10,,,26534003.0,ns,5757052
size=8,linear map,10,,,27700667.0,ns,5962661
size=8,linear map,10,,,28726135.0,ns,6168270
size=8,linear map,10,,,29558375.0,ns,6373879
size=8,linear map,10,,,30479847.0,ns,6579488
size=8,linear map,10,,,31414263.0,ns,6785097
size=8,linear map,10,,,32437706.0,ns,6990706
size=8,linear map,10,,,33341089.0,ns,7196315
size=8,linear map,10,,,34250732.0,ns,7401924
size=8,linear map,10,,,35153212.0,ns,7607533
size=8,linear map,10,,,36185540.0,ns,7813142
size=8,linear map,10,,,37201086.0,ns,8018751
size=8,linear map,10,,,38849738.0,ns,8224360
size=8,linear map,10,,,39910644.0,ns,8429969
size=8,linear map,10,,,40879366.0,ns,8635578
size=8,linear map,10,,,41882164.0,ns,8841187
size=8,linear map,10,,,43113365.0,ns,9046796
size=8,linear map,10,,,42961458.0,ns,9252405
size=8,linear map,10,,,43735616.0,ns,9458014
size=8,linear map,10,,,44785053.0,ns,9663623
size=8,linear map,10,,,45743427.0,ns,9869232
size=8,linear map,10,,,47886317.0,ns,10074841
size=8,linear map,10,,,48660961.0,ns,10280450
size=8,linear map,10,,,49788140.0,ns,10486059
size=8,linear map,10,,,50662050.0,ns,10691668
size=8,linear map,10,,,51640583.0,ns,10897277
size=8,linear map,10,,,51740951.0,ns,11102886
size=8,linear map,10,,,52364522.0,ns,11308495
size=8,linear map,10,,,53289979.0,ns,11514104
size=8,linear map,10,,,54141013.0,ns,11719713
size=8,linear map,10,,,55299189.0,ns,11925322
size=8,linear map,10,,,56165904.0,ns,12130931
size=8,linear map,10,,,58325927.0,ns,12336540
size=8,linear map,10,,,59550648.0,ns,12542149
size=8,linear map,10,,,60545780.0,ns,12747758
size=8,linear map,10,,,60712831.0,ns,12953367
size=8,linear map,10,,,61196341.0,ns,13158976
size=8,linear map,10,,,61824197.0,ns,13364585
size=8,linear map,10,,,62961966.0,ns,13570194
size=8,linear map,10,,,63949043.0,ns,13775803
size=8,linear map,10,,,64904102.0,ns,13981412
size=8,linear map,10,,,66526845.0,ns,14187021
size=8,linear map,10,,,68092117.0,ns,14392630
size=8,linear map,10,,,68936437.0,ns,14598239
size=8,linear map,10,,,68594519.0,ns,14803848
size=8,linear map,10,,,69595251.0,ns,15009457
size=8,linear map,10,,,70590822.0,ns,15215066
size=8,linear map,10,,,72627861.0,ns,15420675
size=8,linear map,10,,,73993977.0,ns,15626284
size=8,linear map,10,,,75030060.0,ns,15831893
size=8,linear map,10,,,75151854.0,ns,16037502
size=8,linear map,10,,,75142569.0,ns,16243111
size=8,linear map,10,,,76627882.0,ns,16448720
size=8,linear map,10,,,76870781.0,ns,16654329
size=8,linear map,10,,,77807537.0,ns,16859938
size=8,linear map,10,,,77572040.0,ns,17065547
size=8,linear map,10,,,78236230.0,ns,17271156
size=8,linear map,10,,,80818279.0,ns,17476765
size=8,linear map,10,,,81641291.0,ns,17682374
size=8,linear map,10,,,82559447.0,ns,17887983
size=8,linear map,10,,,83496400.0,ns,18093592
size=8,linear map,10,,,83327854.0,ns,18299201
size=8,linear map,10,,,83614234.0,ns,18504810
size=8,linear map,10,,,85111961.0,ns,18710419
size=8,linear map,10,,,85669702.0,ns,18916028
size=8,linear map,10,,,88189056.0,ns,19121637
size=8,linear map,10,,,89817443.0,ns,19327246
size=8,linear map,10,,,90527965.0,ns,19532855
size=8,linear map,10,,,91649941.0,ns,19738464
size=8,linear map,10,,,92670286.0,ns,19944073
size=8,linear map,10,,,95546304.0,ns,20149682
size=8,linear map,10,,,95285501.0,ns,20355291
size=8,linear map,10,,,95304952.0,ns,20560900
