group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=8,binary map,30,,,996007.0,ns,144635
size=8,binary map,30,,,1919994.0,ns,289270
size=8,binary map,30,,,2881843.0,ns,433905
size=8,binary map,30,,,3993590.0,ns,578540
size=8,binary map,30,,,4800633.0,ns,723175
size=8,binary map,30,,,5961621.0,ns,867810
size=8,binary map,30,,,7067376.0,ns,1012445
size=8,binary map,30,,,7972667.0,ns,1157080
size=8,binary map,30,,,8957046.0,ns,1301715
size=8,binary map,30,,,9764561.0,ns,1446350
size=8,binary map,30,,,10709582.0,ns,1590985
size=8,binary map,30,,,11705651.0,ns,1735620
size=8,binary map,30,,,12490790.0,ns,1880255
size=8,binary map,30,,,13678934.0,ns,2024890
size=8,binary map,30,,,14405244.0,ns,2169525
size=8,binary map,30,,,15673587.0,ns,2314160
size=8,binary map,30,,,16474922.0,ns,2458795
size=8,binary map,30,,,17529599.0,ns,2603430
size=8,binary map,30,,,18612704.0,ns,2748065
size=8,binary map,30,,,19866921.0,ns,2892700
size=8,binary map,30,,,20481504.0,ns,3037335
size=8,binary map,30,,,21310339.0,ns,3181970
size=8,binary map,30,,,22670435.0,ns,3326605
size=8,binary map,30,,,23882039.0,ns,3471240
size=8,binary map,30,,,24641405.0,ns,3615875
size=8,binary map,30,,,25807870.0,ns,3760510
size=8,binary map,30,,,25491837.0,ns,3905145
size=8,binary map,30,,,28405352.0,ns,4049780
size=8,binary map,30,,,28541355.0,ns,4194415
size=8,binary map,30,,,28687101.0,ns,4339050
size=8,binary map,30,,,30150023.0,ns,4483685
size=8,binary map,30,,,31369003.0,ns,4628320
size=8,binary map,30,,,31389880.0,ns,4772955
size=8,binary map,30,,,32358008.0,ns,4917590
size=8,binary map,30,,,33233809.0,ns,5062225
size=8,binary map,30,,,34378365.0,ns,5206860
size=8,binary map,30,,,34646840.0,ns,5351495
size=8,binary map,30,,,36149557.0,ns,5496130
size=8,binary map,30,,,37246072.0,ns,5640765
size=8,binary map,30,,,37640148.0,ns,5785400
size=8,binary map,30,,,38712711.0,ns,5930035
size=8,binary map,30,,,39278624.0,ns,6074670
size=8,binary map,30,,,40255827.0,ns,6219305
size=8,binary map,30,,,41069791.0,ns,6363940
size=8,binary map,30,,,42494658.0,ns,6508575
size=8,binary map,30,,,43867552.0,ns,6653210
size=8,binary map,30,,,45508185.0,ns,6797845
size=8,binary map,30,,,46509845.0,ns,6942480
size=8,binary map,30,,,47379792.0,ns,7087115
size=8,binary map,30,,,48017676.0,ns,7231750
size=8,binary map,30,,,48472041.0,ns,7376385
size=8,binary map,30,,,49746892.0,ns,7521020
size=8,binary map,30,,,49583439.0,ns,7665655
size=8,binary map,30,,,51695864.0,ns,7810290
size=8,binary map,30,,,52256709.0,ns,7954925
size=8,binary map,30,,,52792757.0,ns,8099560
size=8,binary map,30,,,54023598.0,ns,8244195
size=8,binary map,30,,,56298282.0,ns,8388830
size=8,binary map,30,,,57571807.0,ns,8533465
size=8,binary map,30,,,58548141.0,ns,8678100
size=8,binary map,30,,,58205744.0,ns,8822735
size=8,binary map,30,,,58736261.0,ns,8967370
size=8,binary map,30,,,59961173.0,ns,9112005
size=8,binary map,30,,,63077227.0,ns,9256640
size=8,binary map,30,,,63708695.0,ns,9401275
size=8,binary map,30,,,63618478.0,ns,9545910
size=8,binary map,30,,,63923394.0,ns,9690545
size=8,binary map,30,,,64939200.0,ns,9835180
size=8,binary map,30,,,65595635.0,ns,9979815
size=8,binary map,30,,,65601919.0,ns,10124450
size=8,binary map,30,,,67640587.0,ns,10269085
size=8,binary map,30,,,69095026.0,ns,10413720
size=8,binary map,30,,,69129600.0,ns,10558355
size=8,binary map,30,,,71522419.0,ns,10702990
size=8,binary map,30,,,73255918.0,ns,10847625
size=8,binary map,30,,,73617660.0,ns,10992260
size=8,binary map,30,,,72574863.0,ns,11136895
size=8,binary map,30,,,73605011.0,ns,11281530
size=8,binary map,30,,,75325301.0,ns,11426165
size=8,binary map,30,,,76267419.0,ns,11570800
size=8,binary map,30,,,76689626.0,ns,11715435
size=8,binary map,30,,,78056468.0,ns,11860070
size=8,binary map,30,,,78449686.0,ns,12004705
size=8,binary map,30,,,79333494.0,ns,12149340
size=8,binary map,30,,,82031352.0,ns,12293975
size=8,binary map,30,,,84255847.0,ns,12438610
size=8,binary map,30,,,85451432.0,ns,12583245
size=8,binary map,30,,,84693168.0,ns,12727880
size=8,binary map,30,,,85155473.0,ns,12872515
size=8,binary map,30,,,85169295.0,ns,13017150
size=8,binary map,30,,,87485971.0,ns,13161785
size=8,binary map,30,,,87092858.0,ns,13306420
size=8,binary map,30,,,88544702.0,ns,13451055
size=8,binary map,30,,,93050339.0,ns,13595690
size=8,binary map,30,,,92933098.0,ns,13740325
size=8,binary map,30,,,92247231.0,ns,13884960
size=8,binary map,30,,,93246263.0,ns,14029595
size=8,binary map,30,,,93458157.0,ns,14174230
size=8,binary map,30,,,94975243.0,ns,14318865
size=8,binary map,30,,,96462627.0,ns,14463500
