group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
size=32,linear map,10,,,952792.0,ns,200248
size=32,linear map,10,,,1894608.0,ns,400496
size=32,linear map,10,,,2834963.0,ns,600744
size=32,linear map,10,,,3825335.0,ns,800992
size=32,linear map,10,,,4719318.0,ns,1001240
size=32,linear map,10,,,5881227.0,ns,1201488
size=32,linear map,10,,,6769059.0,ns,1401736
size=32,linear map,10,,,7616459.0,ns,1601984
size=32,linear map,10,,,8546256.0,ns,1802232
size=32,linear map,10,,,9505358.0,ns,2002480
size=32,linear map,10,,,10456197.0,ns,2202728
size=32,linear map,10,,,11416112.0,ns,2402976
size=32,linear map,10,,,12409832.0,ns,2603224
size=32,linear map,10,,,13255837.0,ns,2803472
size=32,linear map,10,,,14617284.0,ns,3003720
size=32,linear map,10,,,15571805.0,ns,3203968
size=32,linear map,10,,,17415106.0,ns,3404216
size=32,linear map,10,,,17517651.0,ns,3604464
size=32,linear map,10,,,18488983.0,ns,3804712
size=32,linear map,10,,,19448926.0,ns,4004960
size=32,linear map,10,,,20432010.0,ns,4205208
size=32,linear map,10,,,21512942.0,ns,4405456
size=32,linear map,10,,,22360692.0,ns,4605704
size=32,linear map,10,,,23281862.0,ns,4805952
size=32,linear map,10,,,24300913.0,ns,5006200
size=32,linear map,10,,,25198944.0,ns,5206448
size=32,linear map,10,,,25700974.0,ns,5406696
size=32,linear map,10,,,26708056.0,ns,5606944
size=32,linear map,10,,,27646229.0,ns,5807192
size=32,linear map,10,,,28270498.0,ns,6007440
size=32,linear map,10,,,29438813.0,ns,6207688
size=32,linear map,10,,,30360681.0,ns,6407936
size=32,linear map,10,,,31360205.0,ns,6608184
size=32,linear map,10,,,32695233.0,ns,6808432
size=32,linear map,10,,,34372013.0,ns,7008680
size=32,linear map,10,,,34998587.0,ns,7208928
size=32,linear map,10,,,35952900.0,ns,7409176
size=32,linear map,10,,,36918124.0,ns,7609424
size=32,linear map,10,,,37937623.0,ns,7809672
size=32,linear map,10,,,38977780.0,ns,8009920
size=32,linear map,10,,,39778917.0,ns,8210168
size=32,linear map,10,,,40658683.0,ns,8410416
size=32,linear map,10,,,41138803.0,ns,8610664
size=32,linear map,10,,,41797327.0,ns,8810912
size=32,linear map,10,,,42457431.0,ns,9011160
size=32,linear map,10,,,43391619.0,ns,9211408
size=32,linear map,10,,,44465563.0,ns,9411656
size=32,linear map,10,,,45785319.0,ns,9611904
size=32,linear map,10,,,47690348.0,ns,9812152
size=32,linear map,10,,,48616237.0,ns,10012400
size=32,linear map,10,,,49555208.0,ns,10212648
size=32,linear map,10,,,50581998.0,ns,10412896
size=32,linear map,10,,,51477674.0,ns,10613144
size=32,linear map,10,,,52479122.0,ns,10813392
size=32,linear map,10,,,53438134.0,ns,11013640
size=32,linear map,10,,,53965162.0,ns,11213888
size=32,linear map,10,,,54419759.0,ns,11414136
size=32,linear map,10,,,54958724.0,ns,11614384
size=32,linear map,10,,,57149369.0,ns,11814632
size=32,linear map,10,,,58366955.0,ns,12014880
size=32,linear map,10,,,59304544.0,ns,12215128
size=32,linear map,10,,,59987246.0,ns,12415376
size=32,linear map,10,,,60001512.0,ns,12615624
size=32,linear map,10,,,60604826.0,ns,12815872
size=32,linear map,10,,,61430303.0,ns,13016120
size=32,linear map,10,,,62458642.0,ns,13216368
size=32,linear map,10,,,64564909.0,ns,13416616
size=32,linear map,10,,,66229120.0,ns,13616864
size=32,linear map,10,,,67198012.0,ns,13817112
size=32,linear map,10,,,67586760.0,ns,14017360
size=32,linear map,10,,,67531716.0,ns,14217608
size=32,linear map,10,,,68374301.0,ns,14417856
size=32,linear map,10,,,70037188.0,ns,14618104
size=32,linear map,10,,,71932816.0,ns,14818352
size=32,linear map,10,,,72899974.0,ns,15018600
size=32,linear map,10,,,73877659.0,ns,15218848
size=32,linear map,10,,,74012289.0,ns,15419096
size=32,linear map,10,,,74270491.0,ns,15619344
size=32,linear map,10,,,75126873.0,ns,15819592
size=32,linear map,10,,,76783083.0,ns,16019840
size=32,linear map,10,,,78711891.0,ns,16220088
size=32,linear map,10,,,79877167.0,ns,16420336
size=32,linear map,10,,,79252217.0,ns,16620584
size=32,linear map,10,,,79828846.0,ns,16820832
size=32,linear map,10,,,80646950.0,ns,17021080
size=32,linear map,10,,,83904965.0,ns,17221328
size=32,linear map,10,,,84623042.0,ns,17421576
size=32,linear map,10,,,85514254.0,ns,17621824
size=32,linear map,10,,,86445695.0,ns,17822072
size=32,linear map,10,,,85745906.0,ns,18022320
size=32,linear map,10,,,86788183.0,ns,18222568
size=32,linear map,10,,,89062377.0,ns,18422816
size=32,linear map,10,,,90498679.0,ns,18623064
size=32,linear map,10,,,91829636.0,ns,18823312
size=32,linear map,10,,,92250248.0,ns,19023560
size=32,linear map,10,,,93257445.0,ns,19223808
size=32,linear map,10,,,94342592.0,ns,19424056
size=32,linear map,10,,,93483178.0,ns,19624304
size=32,linear map,10,,,94241093.0,ns,19824552
size=32,linear map,10,,,96815006.0,ns,20024800
